Experimenter	Subject	Age	Sex	Experiment	Version	Block	TrialType	Trial	Timestamp	SameDiff	Rotation	Response	Acc	RT
JJ	222	29	F	PSYC4802-20144	1.0	Block	practice	1	20141013.105315	diff	100	same	0	8582
JJ	222	29	F	PSYC4802-20144	1.0	Block	practice	2	20141013.105326	diff	60	diff	1	5976
JJ	222	29	F	PSYC4802-20144	1.0	Block	practice	3	20141013.105334	diff	60	same	0	8867
JJ	222	29	F	PSYC4802-20144	1.0	Block	practice	4	20141013.105345	diff	20	diff	1	13726
JJ	222	29	F	PSYC4802-20144	1.0	Block	practice	5	20141013.105401	same	60	same	1	8286
JJ	222	29	F	PSYC4802-20144	1.0	Block	practice	6	20141013.105411	diff	20	same	0	9242
JJ	222	29	F	PSYC4802-20144	1.0	Block	practice	7	20141013.105422	same	60	same	1	9326
JJ	222	29	F	PSYC4802-20144	1.0	Block	practice	8	20141013.105434	diff	20	same	0	14637
JJ	222	29	F	PSYC4802-20144	1.0	Block	practice	9	20141013.105450	diff	60	diff	1	10417
JJ	222	29	F	PSYC4802-20144	1.0	Block	practice	10	20141013.105503	diff	60	diff	1	5857
JJ	222	29	F	PSYC4802-20144	1.0	Block	practice	11	20141013.105511	same	100	diff	0	7026
JJ	222	29	F	PSYC4802-20144	1.0	Block	practice	12	20141013.105520	diff	20	diff	1	5511
JJ	222	29	F	PSYC4802-20144	1.0	Block	practice	13	20141013.105527	diff	20	same	0	6631
JJ	222	29	F	PSYC4802-20144	1.0	Block	practice	14	20141013.105536	same	20	same	1	6901
JJ	222	29	F	PSYC4802-20144	1.0	Block	practice	15	20141013.105545	diff	100	diff	1	4976
JJ	222	29	F	PSYC4802-20144	1.0	Block	practice	16	20141013.105552	diff	100	diff	1	4381
JJ	222	29	F	PSYC4802-20144	1.0	Block	practice	17	20141013.105558	same	20	same	1	4641
JJ	222	29	F	PSYC4802-20144	1.0	Block	practice	18	20141013.105605	same	20	same	1	5227
JJ	222	29	F	PSYC4802-20144	1.0	Block	practice	19	20141013.105612	same	60	same	1	7667
JJ	222	29	F	PSYC4802-20144	1.0	Block	practice	20	20141013.105622	same	60	same	1	4251
JJ	222	29	F	PSYC4802-20144	1.0	Block	practice	21	20141013.105628	same	20	same	1	3236
JJ	222	29	F	PSYC4802-20144	1.0	Block	practice	22	20141013.105633	diff	100	diff	1	5181
JJ	222	29	F	PSYC4802-20144	1.0	Block	practice	23	20141013.105640	same	100	same	1	9166
JJ	222	29	F	PSYC4802-20144	1.0	Block	practice	24	20141013.105652	same	100	diff	0	4851
JJ	222	29	F	PSYC4802-20144	1.0	Block	practice	25	20141013.105658	diff	60	diff	1	6227
JJ	222	29	F	PSYC4802-20144	1.0	Block	practice	26	20141013.105707	same	100	same	1	6826
JJ	222	29	F	PSYC4802-20144	1.0	Block	practice	27	20141013.105716	diff	100	diff	1	8446
JJ	222	29	F	PSYC4802-20144	1.0	Block	practice	28	20141013.105726	same	60	same	1	4057
JJ	222	29	F	PSYC4802-20144	1.0	Block	practice	29	20141013.105732	same	100	same	1	8866
JJ	222	29	F	PSYC4802-20144	1.0	Block	practice	30	20141013.105743	same	20	same	1	3796
JJ	222	29	F	PSYC4802-20144	1.0	Block	exp	31	20141013.105749	same	60	same	1	10482
JJ	222	29	F	PSYC4802-20144	1.0	Block	exp	32	20141013.105801	diff	20	same	0	5407
JJ	222	29	F	PSYC4802-20144	1.0	Block	exp	33	20141013.105809	same	20	same	1	3081
JJ	222	29	F	PSYC4802-20144	1.0	Block	exp	34	20141013.105814	diff	20	diff	1	6387
JJ	222	29	F	PSYC4802-20144	1.0	Block	exp	35	20141013.105822	same	20	same	1	5927
JJ	222	29	F	PSYC4802-20144	1.0	Block	exp	36	20141013.105830	same	100	diff	0	5946
JJ	222	29	F	PSYC4802-20144	1.0	Block	exp	37	20141013.105838	diff	60	same	0	4322
JJ	222	29	F	PSYC4802-20144	1.0	Block	exp	38	20141013.105845	same	100	same	1	9347
JJ	222	29	F	PSYC4802-20144	1.0	Block	exp	39	20141013.105856	diff	20	diff	1	6282
JJ	222	29	F	PSYC4802-20144	1.0	Block	exp	40	20141013.105904	diff	20	diff	1	5021
JJ	222	29	F	PSYC4802-20144	1.0	Block	exp	41	20141013.105911	same	60	same	1	6002
JJ	222	29	F	PSYC4802-20144	1.0	Block	exp	42	20141013.105919	diff	20	diff	1	7232
JJ	222	29	F	PSYC4802-20144	1.0	Block	exp	43	20141013.105929	same	60	diff	0	3396
JJ	222	29	F	PSYC4802-20144	1.0	Block	exp	44	20141013.105934	diff	20	diff	1	5336
JJ	222	29	F	PSYC4802-20144	1.0	Block	exp	45	20141013.105941	diff	60	diff	1	4616
JJ	222	29	F	PSYC4802-20144	1.0	Block	exp	46	20141013.105948	diff	20	diff	1	5912
JJ	222	29	F	PSYC4802-20144	1.0	Block	exp	47	20141013.105956	same	20	same	1	3811
JJ	222	29	F	PSYC4802-20144	1.0	Block	exp	48	20141013.110002	same	20	same	1	4041
JJ	222	29	F	PSYC4802-20144	1.0	Block	exp	49	20141013.110008	same	20	same	1	3701
JJ	222	29	F	PSYC4802-20144	1.0	Block	exp	50	20141013.110014	same	100	diff	0	3321
JJ	222	29	F	PSYC4802-20144	1.0	Block	exp	51	20141013.110030	same	20	same	1	5101
JJ	222	29	F	PSYC4802-20144	1.0	Block	exp	52	20141013.110037	same	60	same	1	5141
JJ	222	29	F	PSYC4802-20144	1.0	Block	exp	53	20141013.110044	same	100	diff	0	4181
JJ	222	29	F	PSYC4802-20144	1.0	Block	exp	54	20141013.110051	same	100	same	1	7351
JJ	222	29	F	PSYC4802-20144	1.0	Block	exp	55	20141013.110100	diff	20	diff	1	3146
JJ	222	29	F	PSYC4802-20144	1.0	Block	exp	56	20141013.110105	diff	60	diff	1	3782
JJ	222	29	F	PSYC4802-20144	1.0	Block	exp	57	20141013.110111	same	60	same	1	4381
