Experimenter	Subject	Age	Sex	Experiment	Version	Block	TrialType	Trial	Timestamp	SameDiff	Rotation	Response	Acc	RT
SH	220	21	m	PSYC4802-20144	1.0	Block	practice	1	20141013.105253	same	100	diff	0	2126
SH	220	21	m	PSYC4802-20144	1.0	Block	practice	2	20141013.105258	diff	100	diff	1	1691
SH	220	21	m	PSYC4802-20144	1.0	Block	practice	3	20141013.105301	diff	20	same	0	1086
SH	220	21	m	PSYC4802-20144	1.0	Block	practice	4	20141013.105304	same	20	same	1	1691
SH	220	21	m	PSYC4802-20144	1.0	Block	practice	5	20141013.105308	same	60	diff	0	1837
SH	220	21	m	PSYC4802-20144	1.0	Block	practice	6	20141013.105312	same	60	same	1	2631
SH	220	21	m	PSYC4802-20144	1.0	Block	practice	7	20141013.105317	same	100	diff	0	1397
SH	220	21	m	PSYC4802-20144	1.0	Block	practice	8	20141013.105320	same	100	same	1	2271
SH	220	21	m	PSYC4802-20144	1.0	Block	practice	9	20141013.105324	diff	100	diff	1	1711
SH	220	21	m	PSYC4802-20144	1.0	Block	practice	10	20141013.105328	same	60	same	1	1031
SH	220	21	m	PSYC4802-20144	1.0	Block	practice	11	20141013.105331	diff	20	diff	1	2177
SH	220	21	m	PSYC4802-20144	1.0	Block	practice	12	20141013.105335	diff	100	diff	1	1281
SH	220	21	m	PSYC4802-20144	1.0	Block	practice	13	20141013.105339	diff	60	diff	1	1631
SH	220	21	m	PSYC4802-20144	1.0	Block	practice	14	20141013.105342	diff	60	same	0	1686
SH	220	21	m	PSYC4802-20144	1.0	Block	practice	15	20141013.105346	same	20	same	1	836
SH	220	21	m	PSYC4802-20144	1.0	Block	practice	16	20141013.105349	same	60	diff	0	1136
SH	220	21	m	PSYC4802-20144	1.0	Block	practice	17	20141013.105352	diff	60	diff	1	1916
SH	220	21	m	PSYC4802-20144	1.0	Block	practice	18	20141013.105356	diff	100	same	0	1336
SH	220	21	m	PSYC4802-20144	1.0	Block	practice	19	20141013.105359	diff	60	diff	1	1461
SH	220	21	m	PSYC4802-20144	1.0	Block	practice	20	20141013.105403	diff	20	diff	1	1096
SH	220	21	m	PSYC4802-20144	1.0	Block	practice	21	20141013.105406	same	60	diff	0	1311
SH	220	21	m	PSYC4802-20144	1.0	Block	practice	22	20141013.105409	diff	60	diff	1	1941
SH	220	21	m	PSYC4802-20144	1.0	Block	practice	23	20141013.105413	diff	100	diff	1	1566
SH	220	21	m	PSYC4802-20144	1.0	Block	practice	24	20141013.105417	same	100	diff	0	1876
SH	220	21	m	PSYC4802-20144	1.0	Block	practice	25	20141013.105421	same	100	diff	0	1306
SH	220	21	m	PSYC4802-20144	1.0	Block	practice	26	20141013.105424	same	20	same	1	1421
