Experimenter	Subject	Age	Sex	Experiment	Version	Block	TrialType	Trial	Timestamp	SameDiff	Rotation	Response	Acc	RT
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	practice	1	20141020.115059	diff	60	same	0	20092
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	practice	2	20141020.115121	diff	60	diff	1	63134
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	practice	3	20141020.115226	diff	100	diff	1	15922
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	practice	4	20141020.115244	same	100	same	1	11381
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	practice	5	20141020.115258	diff	20	same	0	13867
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	practice	6	20141020.115314	diff	60	diff	1	15732
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	practice	7	20141020.115332	same	100	same	1	13802
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	practice	8	20141020.115347	diff	20	diff	1	16812
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	practice	9	20141020.115406	diff	100	diff	1	17026
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	practice	10	20141020.115425	diff	100	diff	1	7266
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	practice	11	20141020.115435	same	60	diff	0	12617
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	practice	12	20141020.115449	same	20	same	1	7891
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	practice	13	20141020.115459	diff	20	diff	1	11662
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	practice	14	20141020.115513	diff	100	diff	1	8031
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	practice	15	20141020.115523	diff	20	diff	1	7862
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	practice	16	20141020.115533	diff	20	diff	1	3811
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	practice	17	20141020.115539	same	100	same	1	18751
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	practice	18	20141020.115559	same	20	same	1	11683
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	practice	19	20141020.115613	same	60	same	1	5202
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	practice	20	20141020.115620	same	60	same	1	5812
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	practice	21	20141020.115628	same	60	same	1	11007
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	practice	22	20141020.115641	diff	60	diff	1	9131
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	practice	23	20141020.115652	same	60	diff	0	13601
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	practice	24	20141020.115708	same	20	same	1	4926
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	practice	25	20141020.115715	same	100	diff	0	7532
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	practice	26	20141020.115724	same	20	same	1	6271
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	practice	27	20141020.115733	diff	60	diff	1	16547
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	practice	28	20141020.115751	same	100	same	1	26267
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	practice	29	20141020.115820	diff	100	diff	1	7742
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	practice	30	20141020.115829	same	20	same	1	3637
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	exp	31	20141020.115835	diff	100	diff	1	5516
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	exp	32	20141020.115843	same	60	same	1	10716
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	exp	33	20141020.115855	diff	60	diff	1	6572
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	exp	34	20141020.115904	same	60	same	1	19132
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	exp	35	20141020.115925	diff	100	diff	1	7087
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	exp	36	20141020.115934	diff	60	diff	1	13021
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	exp	37	20141020.115949	diff	20	diff	1	4976
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	exp	38	20141020.115956	same	60	same	1	7011
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	exp	39	20141020.120005	diff	60	diff	1	9457
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	exp	40	20141020.120017	diff	60	diff	1	5577
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	exp	41	20141020.120024	same	100	same	1	6312
ZE	257	29	M	PSYC4802-20144	1.0.1	Block	exp	42	20141020.120032	same	60	same	1	5527
