Experimenter	Subject	Age	Sex	Experiment	Version	Block	TrialType	Trial	Timestamp	SameDiff	Rotation	Response	Acc	RT
KLP	56	22	f	PSYC4802-20142	1.0	Block	practice	1	20140425.104614	same	100	diff	0	11855
KLP	56	22	f	PSYC4802-20142	1.0	Block	practice	2	20140425.104628	same	60	diff	0	13055
KLP	56	22	f	PSYC4802-20142	1.0	Block	practice	3	20140425.104643	same	20	diff	0	3077
KLP	56	22	f	PSYC4802-20142	1.0	Block	practice	4	20140425.104649	same	60	same	1	5309
KLP	56	22	f	PSYC4802-20142	1.0	Block	practice	5	20140425.104656	diff	20	same	0	6306
KLP	56	22	f	PSYC4802-20142	1.0	Block	practice	6	20140425.104704	same	20	diff	0	8198
KLP	56	22	f	PSYC4802-20142	1.0	Block	practice	7	20140425.104714	same	100	diff	0	7319
KLP	56	22	f	PSYC4802-20142	1.0	Block	practice	8	20140425.104724	diff	20	same	0	4958
KLP	56	22	f	PSYC4802-20142	1.0	Block	practice	9	20140425.104731	diff	100	same	0	8480
KLP	56	22	f	PSYC4802-20142	1.0	Block	practice	10	20140425.104741	diff	100	same	0	6055
KLP	56	22	f	PSYC4802-20142	1.0	Block	practice	11	20140425.104749	same	20	diff	0	3675
KLP	56	22	f	PSYC4802-20142	1.0	Block	practice	12	20140425.104755	diff	20	diff	1	7788
KLP	56	22	f	PSYC4802-20142	1.0	Block	practice	13	20140425.104805	same	60	diff	0	7184
KLP	56	22	f	PSYC4802-20142	1.0	Block	practice	14	20140425.104814	diff	100	same	0	12416
KLP	56	22	f	PSYC4802-20142	1.0	Block	practice	15	20140425.104828	same	60	diff	0	10120
KLP	56	22	f	PSYC4802-20142	1.0	Block	practice	16	20140425.104840	diff	60	same	0	7301
KLP	56	22	f	PSYC4802-20142	1.0	Block	practice	17	20140425.104850	diff	100	diff	1	11239
KLP	56	22	f	PSYC4802-20142	1.0	Block	practice	18	20140425.104903	diff	20	same	0	17227
KLP	56	22	f	PSYC4802-20142	1.0	Block	practice	19	20140425.104922	same	20	diff	0	7208
KLP	56	22	f	PSYC4802-20142	1.0	Block	practice	20	20140425.104931	diff	60	diff	1	20725
KLP	56	22	f	PSYC4802-20142	1.0	Block	practice	21	20140425.104954	same	100	same	1	10724
KLP	56	22	f	PSYC4802-20142	1.0	Block	practice	22	20140425.105007	diff	20	same	0	8128
KLP	56	22	f	PSYC4802-20142	1.0	Block	practice	23	20140425.105017	same	100	diff	0	15041
KLP	56	22	f	PSYC4802-20142	1.0	Block	practice	24	20140425.105034	diff	60	same	0	9745
KLP	56	22	f	PSYC4802-20142	1.0	Block	practice	25	20140425.105046	diff	60	diff	1	23274
KLP	56	22	f	PSYC4802-20142	1.0	Block	practice	26	20140425.105111	diff	60	same	0	14444
KLP	56	22	f	PSYC4802-20142	1.0	Block	practice	27	20140425.105127	diff	100	same	0	21306
KLP	56	22	f	PSYC4802-20142	1.0	Block	practice	28	20140425.105151	same	20	diff	0	12616
KLP	56	22	f	PSYC4802-20142	1.0	Block	practice	29	20140425.105205	same	100	diff	0	24698
KLP	56	22	f	PSYC4802-20142	1.0	Block	practice	30	20140425.105232	same	60	diff	0	17004
KLP	56	22	f	PSYC4802-20142	1.0	Block	exp	31	20140425.105251	same	100	diff	0	12680
KLP	56	22	f	PSYC4802-20142	1.0	Block	exp	32	20140425.105306	diff	60	diff	1	29057
KLP	56	22	f	PSYC4802-20142	1.0	Block	exp	33	20140425.105337	same	100	diff	0	21921
KLP	56	22	f	PSYC4802-20142	1.0	Block	exp	34	20140425.105401	diff	60	same	0	7776
KLP	56	22	f	PSYC4802-20142	1.0	Block	exp	35	20140425.105411	diff	100	same	0	15557
KLP	56	22	f	PSYC4802-20142	1.0	Block	exp	36	20140425.105428	same	20	diff	0	7044
KLP	56	22	f	PSYC4802-20142	1.0	Block	exp	37	20140425.105437	diff	100	same	0	11854
KLP	56	22	f	PSYC4802-20142	1.0	Block	exp	38	20140425.105451	same	60	diff	0	9118
KLP	56	22	f	PSYC4802-20142	1.0	Block	exp	39	20140425.105502	same	60	diff	0	11626
KLP	56	22	f	PSYC4802-20142	1.0	Block	exp	40	20140425.105516	same	20	diff	0	7717
KLP	56	22	f	PSYC4802-20142	1.0	Block	exp	41	20140425.105526	diff	20	same	0	11918
KLP	56	22	f	PSYC4802-20142	1.0	Block	exp	42	20140425.105540	diff	20	same	0	19806
KLP	56	22	f	PSYC4802-20142	1.0	Block	exp	43	20140425.105601	same	20	diff	0	11163
KLP	56	22	f	PSYC4802-20142	1.0	Block	exp	44	20140425.105615	diff	20	same	0	7495
KLP	56	22	f	PSYC4802-20142	1.0	Block	exp	45	20140425.105624	same	100	diff	0	16418
KLP	56	22	f	PSYC4802-20142	1.0	Block	exp	46	20140425.105643	same	60	diff	0	12898
KLP	56	22	f	PSYC4802-20142	1.0	Block	exp	47	20140425.105657	same	100	diff	0	15387
KLP	56	22	f	PSYC4802-20142	1.0	Block	exp	48	20140425.105715	diff	60	same	0	8087
KLP	56	22	f	PSYC4802-20142	1.0	Block	exp	49	20140425.105725	diff	20	same	0	5398
KLP	56	22	f	PSYC4802-20142	1.0	Block	exp	50	20140425.105732	same	20	diff	0	7313
KLP	56	22	f	PSYC4802-20142	1.0	Block	exp	51	20140425.105802	same	20	diff	0	8263
KLP	56	22	f	PSYC4802-20142	1.0	Block	exp	52	20140425.105812	diff	20	same	0	9856
KLP	56	22	f	PSYC4802-20142	1.0	Block	exp	53	20140425.105824	diff	20	same	0	10079
KLP	56	22	f	PSYC4802-20142	1.0	Block	exp	54	20140425.105836	diff	60	same	0	17169
