Experimenter	Subject	Age	Sex	Experiment	Version	Block	TrialType	Trial	Timestamp	SameDiff	Rotation	Response	Acc	RT
dt	6	33	m	PSYC4802-20142	0.98	Block	practice	1	20140407.110358	same	60	same	1	8169
dt	6	33	m	PSYC4802-20142	0.98	Block	practice	2	20140407.110409	diff	20	diff	1	13600
dt	6	33	m	PSYC4802-20142	0.98	Block	practice	3	20140407.110425	same	100	diff	0	5088
dt	6	33	m	PSYC4802-20142	0.98	Block	practice	4	20140407.110432	diff	60	diff	1	6130
dt	6	33	m	PSYC4802-20142	0.98	Block	practice	5	20140407.110440	same	20	same	1	6499
dt	6	33	m	PSYC4802-20142	0.98	Block	practice	6	20140407.110449	diff	20	same	0	5673
dt	6	33	m	PSYC4802-20142	0.98	Block	practice	7	20140407.110456	diff	20	diff	1	8386
dt	6	33	m	PSYC4802-20142	0.98	Block	practice	8	20140407.110507	same	100	same	1	5245
dt	6	33	m	PSYC4802-20142	0.98	Block	practice	9	20140407.110514	diff	100	same	0	4758
dt	6	33	m	PSYC4802-20142	0.98	Block	practice	10	20140407.110521	same	60	same	1	7137
dt	6	33	m	PSYC4802-20142	0.98	Block	practice	11	20140407.110530	same	60	same	1	3939
dt	6	33	m	PSYC4802-20142	0.98	Block	practice	12	20140407.110536	same	20	same	1	3974
dt	6	33	m	PSYC4802-20142	0.98	Block	practice	13	20140407.110542	diff	100	diff	1	5737
dt	6	33	m	PSYC4802-20142	0.98	Block	practice	14	20140407.110550	diff	60	diff	1	5427
dt	6	33	m	PSYC4802-20142	0.98	Block	exp	15	20140407.110557	diff	100	diff	1	5322
dt	6	33	m	PSYC4802-20142	0.98	Block	exp	16	20140407.110605	same	20	diff	0	3540
dt	6	33	m	PSYC4802-20142	0.98	Block	exp	17	20140407.110610	diff	20	diff	1	6054
dt	6	33	m	PSYC4802-20142	0.98	Block	exp	18	20140407.110618	same	20	same	1	3973
dt	6	33	m	PSYC4802-20142	0.98	Block	exp	19	20140407.110624	same	20	same	1	3487
dt	6	33	m	PSYC4802-20142	0.98	Block	exp	20	20140407.110630	diff	60	diff	1	2696
dt	6	33	m	PSYC4802-20142	0.98	Block	exp	21	20140407.110634	diff	100	diff	1	5913
dt	6	33	m	PSYC4802-20142	0.98	Block	exp	22	20140407.110642	same	20	same	1	2860
dt	6	33	m	PSYC4802-20142	0.98	Block	exp	23	20140407.110647	same	20	same	1	3429
dt	6	33	m	PSYC4802-20142	0.98	Block	exp	24	20140407.110653	same	60	same	1	5075
