Experimenter	Subject	Age	Sex	Experiment	Version	Block	TrialType	Trial	Timestamp	SameDiff	Rotation	Response	Acc	RT
nb	318	19	m	PSYC4802-20144	1.0.1	Block	practice	1	20141029.113342	same	20	same	1	3787
nb	318	19	m	PSYC4802-20144	1.0.1	Block	practice	2	20141029.113348	diff	100	diff	1	4091
nb	318	19	m	PSYC4802-20144	1.0.1	Block	practice	3	20141029.113354	same	60	same	1	8221
nb	318	19	m	PSYC4802-20144	1.0.1	Block	practice	4	20141029.113404	same	100	diff	0	5251
nb	318	19	m	PSYC4802-20144	1.0.1	Block	practice	5	20141029.113412	diff	20	diff	1	5571
nb	318	19	m	PSYC4802-20144	1.0.1	Block	practice	6	20141029.113419	diff	60	diff	1	2846
nb	318	19	m	PSYC4802-20144	1.0.1	Block	practice	7	20141029.113424	same	100	diff	0	3247
nb	318	19	m	PSYC4802-20144	1.0.1	Block	practice	8	20141029.113429	same	20	same	1	3201
nb	318	19	m	PSYC4802-20144	1.0.1	Block	practice	9	20141029.113434	same	100	diff	0	4676
nb	318	19	m	PSYC4802-20144	1.0.1	Block	practice	10	20141029.113441	diff	20	diff	1	5291
nb	318	19	m	PSYC4802-20144	1.0.1	Block	practice	11	20141029.113448	same	100	same	1	4771
nb	318	19	m	PSYC4802-20144	1.0.1	Block	practice	12	20141029.113455	diff	100	diff	1	4601
nb	318	19	m	PSYC4802-20144	1.0.1	Block	practice	13	20141029.113502	same	20	same	1	3216
nb	318	19	m	PSYC4802-20144	1.0.1	Block	practice	14	20141029.113507	diff	60	same	0	9021
nb	318	19	m	PSYC4802-20144	1.0.1	Block	practice	15	20141029.113518	diff	60	diff	1	5096
nb	318	19	m	PSYC4802-20144	1.0.1	Block	practice	16	20141029.113525	diff	20	diff	1	4267
nb	318	19	m	PSYC4802-20144	1.0.1	Block	practice	17	20141029.113531	same	60	diff	0	4386
nb	318	19	m	PSYC4802-20144	1.0.1	Block	practice	18	20141029.113538	same	60	same	1	5126
nb	318	19	m	PSYC4802-20144	1.0.1	Block	practice	19	20141029.113545	diff	60	diff	1	2571
