Experimenter	Subject	Age	Sex	Experiment	Version	Block	TrialType	Trial	Timestamp	SameDiff	Rotation	Response	Acc	RT
JH	242	18	f	PSYC4802-20144	1.0	Block	practice	1	20141015.112503	same	20	same	1	14042
JH	242	18	f	PSYC4802-20144	1.0	Block	practice	2	20141015.112519	diff	100	diff	1	2791
JH	242	18	f	PSYC4802-20144	1.0	Block	practice	3	20141015.112524	diff	20	diff	1	4877
JH	242	18	f	PSYC4802-20144	1.0	Block	practice	4	20141015.112531	same	100	diff	0	4016
JH	242	18	f	PSYC4802-20144	1.0	Block	practice	5	20141015.112537	diff	100	same	0	12797
JH	242	18	f	PSYC4802-20144	1.0	Block	practice	6	20141015.112552	same	60	same	1	9367
JH	242	18	f	PSYC4802-20144	1.0	Block	practice	7	20141015.112603	diff	20	diff	1	5536
JH	242	18	f	PSYC4802-20144	1.0	Block	practice	8	20141015.112611	diff	20	diff	1	3246
JH	242	18	f	PSYC4802-20144	1.0	Block	practice	9	20141015.112616	diff	60	same	0	4682
JH	242	18	f	PSYC4802-20144	1.0	Block	practice	10	20141015.112623	diff	60	diff	1	6002
JH	242	18	f	PSYC4802-20144	1.0	Block	practice	11	20141015.112631	same	20	same	1	4896
JH	242	18	f	PSYC4802-20144	1.0	Block	practice	12	20141015.112638	same	60	same	1	8392
JH	242	18	f	PSYC4802-20144	1.0	Block	practice	13	20141015.112648	diff	20	diff	1	18097
JH	242	18	f	PSYC4802-20144	1.0	Block	practice	14	20141015.112708	diff	60	diff	1	20337
JH	242	18	f	PSYC4802-20144	1.0	Block	practice	15	20141015.112731	same	20	same	1	9176
JH	242	18	f	PSYC4802-20144	1.0	Block	practice	16	20141015.112742	diff	100	diff	1	4331
JH	242	18	f	PSYC4802-20144	1.0	Block	practice	17	20141015.112748	same	100	diff	0	13941
JH	242	18	f	PSYC4802-20144	1.0	Block	practice	18	20141015.112804	same	60	same	1	7642
JH	242	18	f	PSYC4802-20144	1.0	Block	practice	19	20141015.112814	same	60	diff	0	13316
JH	242	18	f	PSYC4802-20144	1.0	Block	practice	20	20141015.112829	diff	60	diff	1	9846
JH	242	18	f	PSYC4802-20144	1.0	Block	practice	21	20141015.112841	diff	20	diff	1	16442
JH	242	18	f	PSYC4802-20144	1.0	Block	practice	22	20141015.112900	same	20	same	1	5426
JH	242	18	f	PSYC4802-20144	1.0	Block	practice	23	20141015.112907	same	60	same	1	7451
JH	242	18	f	PSYC4802-20144	1.0	Block	practice	24	20141015.112917	diff	60	diff	1	13637
JH	242	18	f	PSYC4802-20144	1.0	Block	practice	25	20141015.112932	same	20	same	1	3856
JH	242	18	f	PSYC4802-20144	1.0	Block	practice	26	20141015.112938	diff	100	diff	1	7241
JH	242	18	f	PSYC4802-20144	1.0	Block	practice	27	20141015.112947	diff	100	diff	1	8177
JH	242	18	f	PSYC4802-20144	1.0	Block	practice	28	20141015.112958	same	100	diff	0	7756
JH	242	18	f	PSYC4802-20144	1.0	Block	practice	29	20141015.113007	same	100	same	1	15801
JH	242	18	f	PSYC4802-20144	1.0	Block	practice	30	20141015.113025	same	100	diff	0	12211
JH	242	18	f	PSYC4802-20144	1.0	Block	exp	31	20141015.113039	same	100	same	1	7201
JH	242	18	f	PSYC4802-20144	1.0	Block	exp	32	20141015.113049	diff	100	diff	1	6977
JH	242	18	f	PSYC4802-20144	1.0	Block	exp	33	20141015.113058	same	20	same	1	5961
JH	242	18	f	PSYC4802-20144	1.0	Block	exp	34	20141015.113106	same	100	same	1	9701
JH	242	18	f	PSYC4802-20144	1.0	Block	exp	35	20141015.113117	same	20	same	1	5866
JH	242	18	f	PSYC4802-20144	1.0	Block	exp	36	20141015.113125	same	60	same	1	5712
JH	242	18	f	PSYC4802-20144	1.0	Block	exp	37	20141015.113133	same	60	same	1	6176
JH	242	18	f	PSYC4802-20144	1.0	Block	exp	38	20141015.113141	same	60	same	1	6721
JH	242	18	f	PSYC4802-20144	1.0	Block	exp	39	20141015.113150	same	100	same	1	12137
JH	242	18	f	PSYC4802-20144	1.0	Block	exp	40	20141015.113204	diff	100	diff	1	5876
JH	242	18	f	PSYC4802-20144	1.0	Block	exp	41	20141015.113212	diff	60	same	0	4836
JH	242	18	f	PSYC4802-20144	1.0	Block	exp	42	20141015.113219	same	60	same	1	8442
JH	242	18	f	PSYC4802-20144	1.0	Block	exp	43	20141015.113229	same	60	same	1	10277
JH	242	18	f	PSYC4802-20144	1.0	Block	exp	44	20141015.113242	same	100	same	1	8116
JH	242	18	f	PSYC4802-20144	1.0	Block	exp	45	20141015.113252	same	20	same	1	5926
JH	242	18	f	PSYC4802-20144	1.0	Block	exp	46	20141015.113300	diff	60	diff	1	6267
JH	242	18	f	PSYC4802-20144	1.0	Block	exp	47	20141015.113308	diff	20	diff	1	10171
JH	242	18	f	PSYC4802-20144	1.0	Block	exp	48	20141015.113320	same	100	diff	0	7031
JH	242	18	f	PSYC4802-20144	1.0	Block	exp	49	20141015.113329	same	100	same	1	12847
JH	242	18	f	PSYC4802-20144	1.0	Block	exp	50	20141015.113344	same	60	same	1	6846
