Experimenter	Subject	Age	Sex	Experiment	Version	Block	TrialType	Trial	Timestamp	SameDiff	Rotation	Response	Acc	RT
JMJ	46	18	f	PSYC4802-20142	1.0	Block	practice	1	20140423.111741	same	60	same	1	8761
JMJ	46	18	f	PSYC4802-20142	1.0	Block	practice	2	20140423.111752	same	20	diff	0	5110
JMJ	46	18	f	PSYC4802-20142	1.0	Block	practice	3	20140423.111759	diff	20	same	0	18909
JMJ	46	18	f	PSYC4802-20142	1.0	Block	practice	4	20140423.111820	same	100	same	1	21164
JMJ	46	18	f	PSYC4802-20142	1.0	Block	practice	5	20140423.111843	same	20	same	1	6429
JMJ	46	18	f	PSYC4802-20142	1.0	Block	practice	6	20140423.111851	diff	20	diff	1	21920
JMJ	46	18	f	PSYC4802-20142	1.0	Block	practice	7	20140423.111915	diff	100	diff	1	5632
JMJ	46	18	f	PSYC4802-20142	1.0	Block	practice	8	20140423.111923	diff	60	same	0	10752
JMJ	46	18	f	PSYC4802-20142	1.0	Block	practice	9	20140423.111936	same	100	same	1	14432
JMJ	46	18	f	PSYC4802-20142	1.0	Block	practice	10	20140423.111952	diff	100	same	0	14808
JMJ	46	18	f	PSYC4802-20142	1.0	Block	practice	11	20140423.112009	diff	60	diff	1	5591
JMJ	46	18	f	PSYC4802-20142	1.0	Block	practice	12	20140423.112017	diff	60	diff	1	2954
JMJ	46	18	f	PSYC4802-20142	1.0	Block	practice	13	20140423.112022	diff	100	diff	1	2725
JMJ	46	18	f	PSYC4802-20142	1.0	Block	practice	14	20140423.112026	same	60	same	1	6142
JMJ	46	18	f	PSYC4802-20142	1.0	Block	practice	15	20140423.112035	same	100	same	1	8274
JMJ	46	18	f	PSYC4802-20142	1.0	Block	practice	16	20140423.112045	diff	20	same	0	11081
JMJ	46	18	f	PSYC4802-20142	1.0	Block	practice	17	20140423.112058	same	20	same	1	3066
JMJ	46	18	f	PSYC4802-20142	1.0	Block	practice	18	20140423.112103	same	20	same	1	3681
JMJ	46	18	f	PSYC4802-20142	1.0	Block	practice	19	20140423.112109	same	60	same	1	4273
JMJ	46	18	f	PSYC4802-20142	1.0	Block	practice	20	20140423.112115	same	100	diff	0	3909
JMJ	46	18	f	PSYC4802-20142	1.0	Block	practice	21	20140423.112121	same	20	same	1	2697
JMJ	46	18	f	PSYC4802-20142	1.0	Block	practice	22	20140423.112126	same	60	same	1	3780
JMJ	46	18	f	PSYC4802-20142	1.0	Block	practice	23	20140423.112131	diff	20	same	0	6247
JMJ	46	18	f	PSYC4802-20142	1.0	Block	practice	24	20140423.112140	diff	100	same	0	10273
JMJ	46	18	f	PSYC4802-20142	1.0	Block	practice	25	20140423.112152	same	100	same	1	2995
JMJ	46	18	f	PSYC4802-20142	1.0	Block	practice	26	20140423.112157	diff	20	same	0	5820
JMJ	46	18	f	PSYC4802-20142	1.0	Block	practice	27	20140423.112205	diff	60	same	0	10952
JMJ	46	18	f	PSYC4802-20142	1.0	Block	practice	28	20140423.112218	diff	100	diff	1	4396
JMJ	46	18	f	PSYC4802-20142	1.0	Block	practice	29	20140423.112224	diff	60	diff	1	1325
JMJ	46	18	f	PSYC4802-20142	1.0	Block	practice	30	20140423.112228	same	60	same	1	2737
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	31	20140423.112232	same	60	same	1	2574
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	32	20140423.112237	diff	20	same	0	2602
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	33	20140423.112241	diff	100	same	0	7390
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	34	20140423.112251	diff	100	diff	1	3166
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	35	20140423.112256	diff	60	diff	1	3428
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	36	20140423.112302	same	100	diff	0	3587
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	37	20140423.112307	diff	20	same	0	6124
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	38	20140423.112315	diff	60	same	0	2363
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	39	20140423.112320	diff	100	diff	1	2644
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	40	20140423.112324	diff	100	same	0	11069
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	41	20140423.112337	same	60	diff	0	10764
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	42	20140423.112350	same	20	same	1	2134
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	43	20140423.112354	diff	100	diff	1	14362
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	44	20140423.112411	same	60	same	1	5292
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	45	20140423.112418	diff	60	diff	1	10765
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	46	20140423.112431	diff	60	diff	1	10565
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	47	20140423.112444	diff	100	diff	1	5720
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	48	20140423.112451	same	60	same	1	4689
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	49	20140423.112458	diff	60	same	0	10630
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	50	20140423.112511	same	100	diff	0	4946
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	51	20140423.112600	same	60	diff	0	14948
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	52	20140423.112617	same	20	same	1	2755
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	53	20140423.112622	same	60	same	1	8269
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	54	20140423.112632	diff	60	same	0	3060
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	55	20140423.112637	diff	60	same	0	6780
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	56	20140423.112646	same	60	same	1	6277
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	57	20140423.112654	diff	60	diff	1	8169
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	58	20140423.112705	same	20	same	1	3113
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	59	20140423.112710	diff	20	same	0	3311
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	60	20140423.112715	same	60	same	1	3687
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	61	20140423.112721	same	100	same	1	7038
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	62	20140423.112730	same	60	same	1	3991
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	63	20140423.112736	diff	20	same	0	10800
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	64	20140423.112749	diff	20	diff	1	8228
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	65	20140423.112759	same	20	same	1	3077
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	66	20140423.112804	diff	60	diff	1	5567
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	67	20140423.112812	same	60	same	1	3488
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	68	20140423.112817	diff	20	same	0	5468
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	69	20140423.112825	same	60	same	1	5685
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	70	20140423.112832	same	20	same	1	3892
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	71	20140423.112838	same	100	same	1	14820
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	72	20140423.112855	same	20	same	1	3475
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	73	20140423.112901	same	100	same	1	6025
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	74	20140423.112909	same	20	same	1	2995
JMJ	46	18	f	PSYC4802-20142	1.0	Block	exp	75	20140423.112914	diff	60	diff	1	11673
