Experimenter	Subject	Age	Sex	Experiment	Version	Block	TrialType	Trial	Timestamp	SameDiff	Rotation	Response	Acc	RT
skm	113	20	m	PSYC4802-20142	1.0	Block	practice	1	20140430.112746	same	20	diff	0	11456
skm	113	20	m	PSYC4802-20142	1.0	Block	practice	2	20140430.112800	diff	60	diff	1	39633
skm	113	20	m	PSYC4802-20142	1.0	Block	practice	3	20140430.112841	same	60	diff	0	1800
skm	113	20	m	PSYC4802-20142	1.0	Block	practice	4	20140430.112845	diff	100	diff	1	3218
skm	113	20	m	PSYC4802-20142	1.0	Block	practice	5	20140430.112850	same	60	same	1	3177
skm	113	20	m	PSYC4802-20142	1.0	Block	practice	6	20140430.112855	same	20	diff	0	1630
skm	113	20	m	PSYC4802-20142	1.0	Block	practice	7	20140430.112859	diff	60	same	0	2028
skm	113	20	m	PSYC4802-20142	1.0	Block	practice	8	20140430.112903	same	100	diff	0	3540
skm	113	20	m	PSYC4802-20142	1.0	Block	practice	9	20140430.112909	same	100	diff	0	1987
skm	113	20	m	PSYC4802-20142	1.0	Block	practice	10	20140430.112913	same	60	diff	0	7096
skm	113	20	m	PSYC4802-20142	1.0	Block	practice	11	20140430.112922	same	20	same	1	1777
skm	113	20	m	PSYC4802-20142	1.0	Block	practice	12	20140430.112925	same	60	diff	0	5591
skm	113	20	m	PSYC4802-20142	1.0	Block	practice	13	20140430.112933	same	100	diff	0	2380
skm	113	20	m	PSYC4802-20142	1.0	Block	practice	14	20140430.112937	diff	60	same	0	2023
skm	113	20	m	PSYC4802-20142	1.0	Block	practice	15	20140430.112941	same	20	diff	0	1771
skm	113	20	m	PSYC4802-20142	1.0	Block	practice	16	20140430.112945	diff	60	diff	1	3012
skm	113	20	m	PSYC4802-20142	1.0	Block	practice	17	20140430.112950	diff	100	diff	1	2163
skm	113	20	m	PSYC4802-20142	1.0	Block	practice	18	20140430.112954	diff	20	same	0	2948
skm	113	20	m	PSYC4802-20142	1.0	Block	practice	19	20140430.112959	diff	100	diff	1	2193
skm	113	20	m	PSYC4802-20142	1.0	Block	practice	20	20140430.113003	same	20	diff	0	1753
skm	113	20	m	PSYC4802-20142	1.0	Block	practice	21	20140430.113007	diff	20	diff	1	1021
skm	113	20	m	PSYC4802-20142	1.0	Block	practice	22	20140430.113010	same	100	same	1	775
skm	113	20	m	PSYC4802-20142	1.0	Block	practice	23	20140430.113013	diff	100	diff	1	1062
skm	113	20	m	PSYC4802-20142	1.0	Block	practice	24	20140430.113016	same	60	same	1	2761
skm	113	20	m	PSYC4802-20142	1.0	Block	practice	25	20140430.113021	diff	20	same	0	1108
skm	113	20	m	PSYC4802-20142	1.0	Block	practice	26	20140430.113024	diff	60	same	0	781
skm	113	20	m	PSYC4802-20142	1.0	Block	practice	27	20140430.113027	diff	20	diff	1	1355
skm	113	20	m	PSYC4802-20142	1.0	Block	practice	28	20140430.113030	diff	100	same	0	3148
skm	113	20	m	PSYC4802-20142	1.0	Block	practice	29	20140430.113035	same	100	diff	0	1383
skm	113	20	m	PSYC4802-20142	1.0	Block	practice	30	20140430.113038	diff	20	same	0	804
skm	113	20	m	PSYC4802-20142	1.0	Block	exp	31	20140430.113041	diff	60	same	0	1859
skm	113	20	m	PSYC4802-20142	1.0	Block	exp	32	20140430.113045	same	20	same	1	1366
skm	113	20	m	PSYC4802-20142	1.0	Block	exp	33	20140430.113048	diff	20	diff	1	2439
skm	113	20	m	PSYC4802-20142	1.0	Block	exp	34	20140430.113053	same	20	same	1	2116
