Experimenter	Subject	Age	Sex	Experiment	Version	Block	TrialType	Trial	Timestamp	SameDiff	Rotation	Response	Acc	RT
TS	273	24	m	PSYC4802-20144	1.0.1	Block	practice	1	20141022.114451	same	100	same	1	35208
TS	273	24	m	PSYC4802-20144	1.0.1	Block	practice	2	20141022.114528	same	60	diff	0	3552
TS	273	24	m	PSYC4802-20144	1.0.1	Block	practice	3	20141022.114534	diff	20	same	0	5227
TS	273	24	m	PSYC4802-20144	1.0.1	Block	practice	4	20141022.114541	diff	100	diff	1	8193
TS	273	24	m	PSYC4802-20144	1.0.1	Block	practice	5	20141022.114551	diff	100	same	0	14658
TS	273	24	m	PSYC4802-20144	1.0.1	Block	practice	6	20141022.114608	diff	100	same	0	21583
TS	273	24	m	PSYC4802-20144	1.0.1	Block	practice	7	20141022.114632	diff	100	diff	1	19827
TS	273	24	m	PSYC4802-20144	1.0.1	Block	practice	8	20141022.114653	diff	20	diff	1	21178
TS	273	24	m	PSYC4802-20144	1.0.1	Block	practice	9	20141022.114717	same	100	same	1	16852
TS	273	24	m	PSYC4802-20144	1.0.1	Block	practice	10	20141022.114736	diff	60	same	0	8452
TS	273	24	m	PSYC4802-20144	1.0.1	Block	practice	11	20141022.114746	diff	60	same	0	11027
TS	273	24	m	PSYC4802-20144	1.0.1	Block	practice	12	20141022.114759	same	20	same	1	8723
TS	273	24	m	PSYC4802-20144	1.0.1	Block	practice	13	20141022.114810	same	60	same	1	12312
TS	273	24	m	PSYC4802-20144	1.0.1	Block	practice	14	20141022.114824	diff	60	same	0	15296
TS	273	24	m	PSYC4802-20144	1.0.1	Block	practice	15	20141022.114841	diff	20	same	0	7112
TS	273	24	m	PSYC4802-20144	1.0.1	Block	practice	16	20141022.114850	same	20	same	1	9027
TS	273	24	m	PSYC4802-20144	1.0.1	Block	practice	17	20141022.114901	diff	100	same	0	3351
TS	273	24	m	PSYC4802-20144	1.0.1	Block	practice	18	20141022.114907	diff	60	same	0	6372
TS	273	24	m	PSYC4802-20144	1.0.1	Block	practice	19	20141022.114915	same	100	same	1	3391
TS	273	24	m	PSYC4802-20144	1.0.1	Block	practice	20	20141022.114921	same	100	diff	0	4896
TS	273	24	m	PSYC4802-20144	1.0.1	Block	practice	21	20141022.114927	same	60	same	1	6742
TS	273	24	m	PSYC4802-20144	1.0.1	Block	practice	22	20141022.114936	same	60	same	1	11126
TS	273	24	m	PSYC4802-20144	1.0.1	Block	practice	23	20141022.114949	same	60	same	1	6391
TS	273	24	m	PSYC4802-20144	1.0.1	Block	practice	24	20141022.114958	same	20	same	1	7857
TS	273	24	m	PSYC4802-20144	1.0.1	Block	practice	25	20141022.115008	same	20	same	1	6942
TS	273	24	m	PSYC4802-20144	1.0.1	Block	practice	26	20141022.115017	diff	20	diff	1	7361
TS	273	24	m	PSYC4802-20144	1.0.1	Block	practice	27	20141022.115026	same	100	same	1	7842
TS	273	24	m	PSYC4802-20144	1.0.1	Block	practice	28	20141022.115036	diff	20	same	0	5947
TS	273	24	m	PSYC4802-20144	1.0.1	Block	practice	29	20141022.115044	diff	60	diff	1	13501
TS	273	24	m	PSYC4802-20144	1.0.1	Block	practice	30	20141022.115059	same	20	same	1	8008
TS	273	24	m	PSYC4802-20144	1.0.1	Block	exp	31	20141022.115109	same	60	same	1	9467
TS	273	24	m	PSYC4802-20144	1.0.1	Block	exp	32	20141022.115121	diff	60	same	0	22290
TS	273	24	m	PSYC4802-20144	1.0.1	Block	exp	33	20141022.115145	same	20	same	1	6297
TS	273	24	m	PSYC4802-20144	1.0.1	Block	exp	34	20141022.115153	same	20	same	1	5511
TS	273	24	m	PSYC4802-20144	1.0.1	Block	exp	35	20141022.115201	same	20	same	1	8596
TS	273	24	m	PSYC4802-20144	1.0.1	Block	exp	36	20141022.115212	diff	60	same	0	24399
TS	273	24	m	PSYC4802-20144	1.0.1	Block	exp	37	20141022.115238	diff	100	diff	1	6186
TS	273	24	m	PSYC4802-20144	1.0.1	Block	exp	38	20141022.115246	diff	20	same	0	12753
TS	273	24	m	PSYC4802-20144	1.0.1	Block	exp	39	20141022.115301	diff	60	same	0	12547
TS	273	24	m	PSYC4802-20144	1.0.1	Block	exp	40	20141022.115316	diff	60	same	0	15889
TS	273	24	m	PSYC4802-20144	1.0.1	Block	exp	41	20141022.115333	same	100	same	1	17826
TS	273	24	m	PSYC4802-20144	1.0.1	Block	exp	42	20141022.115353	diff	20	same	0	8546
TS	273	24	m	PSYC4802-20144	1.0.1	Block	exp	43	20141022.115404	diff	100	diff	1	10816
