Experimenter	Subject	Age	Sex	Experiment	Version	Block	TrialType	Trial	Timestamp	SameDiff	Rotation	Response	Acc	RT
SH	265	24	m	PSYC4802-20144	1.0.1	Block	practice	1	20141022.105248	diff	100	diff	1	4906
SH	265	24	m	PSYC4802-20144	1.0.1	Block	practice	2	20141022.105255	diff	100	same	0	5356
SH	265	24	m	PSYC4802-20144	1.0.1	Block	practice	3	20141022.105303	diff	20	same	0	14597
SH	265	24	m	PSYC4802-20144	1.0.1	Block	practice	4	20141022.105319	same	60	same	1	4727
SH	265	24	m	PSYC4802-20144	1.0.1	Block	practice	5	20141022.105326	same	100	same	1	3636
SH	265	24	m	PSYC4802-20144	1.0.1	Block	practice	6	20141022.105332	same	20	same	1	4347
SH	265	24	m	PSYC4802-20144	1.0.1	Block	practice	7	20141022.105338	same	60	same	1	5871
SH	265	24	m	PSYC4802-20144	1.0.1	Block	practice	8	20141022.105346	diff	60	same	0	4971
SH	265	24	m	PSYC4802-20144	1.0.1	Block	practice	9	20141022.105353	diff	100	diff	1	3711
SH	265	24	m	PSYC4802-20144	1.0.1	Block	practice	10	20141022.105359	same	60	same	1	3312
SH	265	24	m	PSYC4802-20144	1.0.1	Block	practice	11	20141022.105404	diff	20	same	0	2976
SH	265	24	m	PSYC4802-20144	1.0.1	Block	practice	12	20141022.105409	same	20	diff	0	1926
SH	265	24	m	PSYC4802-20144	1.0.1	Block	practice	13	20141022.105413	same	20	same	1	1607
SH	265	24	m	PSYC4802-20144	1.0.1	Block	practice	14	20141022.105417	same	100	diff	0	2551
SH	265	24	m	PSYC4802-20144	1.0.1	Block	practice	15	20141022.105421	diff	20	same	0	3262
SH	265	24	m	PSYC4802-20144	1.0.1	Block	practice	16	20141022.105427	diff	20	diff	1	4681
SH	265	24	m	PSYC4802-20144	1.0.1	Block	practice	17	20141022.105433	diff	60	same	0	5598
SH	265	24	m	PSYC4802-20144	1.0.1	Block	practice	18	20141022.105441	same	60	same	1	3138
SH	265	24	m	PSYC4802-20144	1.0.1	Block	practice	19	20141022.105446	same	20	same	1	3811
SH	265	24	m	PSYC4802-20144	1.0.1	Block	practice	20	20141022.105452	diff	60	same	0	3076
SH	265	24	m	PSYC4802-20144	1.0.1	Block	practice	21	20141022.105457	diff	100	same	0	6126
SH	265	24	m	PSYC4802-20144	1.0.1	Block	practice	22	20141022.105505	same	100	diff	0	4781
SH	265	24	m	PSYC4802-20144	1.0.1	Block	practice	23	20141022.105512	same	60	same	1	6171
SH	265	24	m	PSYC4802-20144	1.0.1	Block	practice	24	20141022.105520	same	100	same	1	6331
SH	265	24	m	PSYC4802-20144	1.0.1	Block	practice	25	20141022.105529	diff	60	diff	1	5871
SH	265	24	m	PSYC4802-20144	1.0.1	Block	practice	26	20141022.105537	diff	20	diff	1	7426
SH	265	24	m	PSYC4802-20144	1.0.1	Block	practice	27	20141022.105546	diff	100	diff	1	5422
SH	265	24	m	PSYC4802-20144	1.0.1	Block	practice	28	20141022.105554	same	100	same	1	15557
SH	265	24	m	PSYC4802-20144	1.0.1	Block	practice	29	20141022.105611	same	20	same	1	3751
SH	265	24	m	PSYC4802-20144	1.0.1	Block	practice	30	20141022.105617	diff	60	diff	1	4357
SH	265	24	m	PSYC4802-20144	1.0.1	Block	exp	31	20141022.105623	same	100	same	1	10376
SH	265	24	m	PSYC4802-20144	1.0.1	Block	exp	32	20141022.105636	diff	20	diff	1	5432
SH	265	24	m	PSYC4802-20144	1.0.1	Block	exp	33	20141022.105643	diff	20	diff	1	5226
SH	265	24	m	PSYC4802-20144	1.0.1	Block	exp	34	20141022.105650	diff	60	diff	1	4781
SH	265	24	m	PSYC4802-20144	1.0.1	Block	exp	35	20141022.105657	diff	100	same	0	4866
SH	265	24	m	PSYC4802-20144	1.0.1	Block	exp	36	20141022.105704	same	20	same	1	4511
SH	265	24	m	PSYC4802-20144	1.0.1	Block	exp	37	20141022.105711	diff	20	same	0	5912
SH	265	24	m	PSYC4802-20144	1.0.1	Block	exp	38	20141022.105719	same	100	diff	0	4827
