Experimenter	Subject	Age	Sex	Experiment	Version	Block	TrialType	Trial	Timestamp	SameDiff	Rotation	Response	Acc	RT
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	practice	1	20141103.112315	diff	20	diff	1	9801
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	practice	2	20141103.112327	diff	100	diff	1	4596
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	practice	3	20141103.112333	diff	100	same	0	10687
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	practice	4	20141103.112346	diff	100	diff	1	2246
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	practice	5	20141103.112350	same	100	diff	0	2206
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	practice	6	20141103.112355	diff	20	diff	1	6551
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	practice	7	20141103.112403	diff	100	diff	1	7791
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	practice	8	20141103.112413	same	20	same	1	3071
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	practice	9	20141103.112418	same	20	diff	0	3256
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	practice	10	20141103.112423	diff	60	diff	1	3537
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	practice	11	20141103.112429	same	60	diff	0	1397
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	practice	12	20141103.112432	diff	60	diff	1	3751
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	practice	13	20141103.112438	same	20	same	1	2932
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	practice	14	20141103.112443	diff	100	diff	1	8107
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	practice	15	20141103.112453	same	60	diff	0	7671
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	practice	16	20141103.112503	diff	20	same	0	3946
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	practice	17	20141103.112509	same	20	same	1	11162
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	practice	18	20141103.112522	diff	60	diff	1	5786
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	practice	19	20141103.112530	same	100	diff	0	1731
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	practice	20	20141103.112534	diff	60	diff	1	1596
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	practice	21	20141103.112537	diff	20	same	0	1756
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	practice	22	20141103.112541	same	100	same	1	2701
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	practice	23	20141103.112546	same	100	same	1	3201
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	practice	24	20141103.112551	same	20	same	1	4851
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	practice	25	20141103.112558	diff	20	diff	1	9777
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	practice	26	20141103.112610	same	60	same	1	6067
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	practice	27	20141103.112618	same	60	same	1	13997
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	practice	28	20141103.112634	same	60	same	1	33073
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	practice	29	20141103.112709	same	100	diff	0	13172
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	practice	30	20141103.112724	diff	60	diff	1	791
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	exp	31	20141103.112727	diff	60	diff	1	1767
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	exp	32	20141103.112731	same	100	diff	0	3021
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	exp	33	20141103.112736	same	100	same	1	14472
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	exp	34	20141103.112752	same	100	same	1	16853
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	exp	35	20141103.112811	diff	100	diff	1	17727
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	exp	36	20141103.112831	same	100	diff	0	6341
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	exp	37	20141103.112839	same	60	same	1	2026
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	exp	38	20141103.112843	same	100	same	1	2936
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	exp	39	20141103.112848	same	100	diff	0	24122
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	exp	40	20141103.112914	diff	20	same	0	701
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	exp	41	20141103.112917	same	60	diff	0	321
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	exp	42	20141103.112920	same	100	same	1	471
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	exp	43	20141103.112922	same	20	same	1	311
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	exp	44	20141103.112924	diff	100	same	0	6877
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	exp	45	20141103.112933	diff	60	diff	1	651
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	exp	46	20141103.112936	diff	100	diff	1	266
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	exp	47	20141103.112938	same	20	same	1	3481
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	exp	48	20141103.112944	same	20	same	1	3236
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	exp	49	20141103.112949	same	20	same	1	3791
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	exp	50	20141103.112955	diff	20	same	0	9861
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	exp	51	20141103.113009	same	100	diff	0	2671
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	exp	52	20141103.113014	diff	20	same	0	291
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	exp	53	20141103.113016	diff	60	same	0	291
SMP	333	18	F	PSYC4802-20144	1.0.1	Block	exp	54	20141103.113018	same	60	diff	0	531
