Subject	Age	Sex	Experiment	Version	Block	TrialType	Trial	Timestamp	SameDiff	Rotation	Response	Acc	RT
45	19	F	PSYC4802-20134	0.98	Block	practice	1	20131016.120329	same	100	same	1	1981
45	19	F	PSYC4802-20134	0.98	Block	practice	2	20131016.120333	same	100	diff	0	1143
45	19	F	PSYC4802-20134	0.98	Block	practice	3	20131016.120336	same	20	same	1	1026
45	19	F	PSYC4802-20134	0.98	Block	practice	4	20131016.120339	diff	100	same	0	926
45	19	F	PSYC4802-20134	0.98	Block	practice	5	20131016.120342	diff	20	diff	1	1014
45	19	F	PSYC4802-20134	0.98	Block	practice	6	20131016.120345	same	60	same	1	2133
45	19	F	PSYC4802-20134	0.98	Block	practice	7	20131016.120349	diff	100	same	0	838
45	19	F	PSYC4802-20134	0.98	Block	practice	8	20131016.120352	same	20	diff	0	1050
45	19	F	PSYC4802-20134	0.98	Block	practice	9	20131016.120355	diff	100	diff	1	920
45	19	F	PSYC4802-20134	0.98	Block	practice	10	20131016.120358	diff	20	diff	1	593
45	19	F	PSYC4802-20134	0.98	Block	practice	11	20131016.120400	diff	100	same	0	745
45	19	F	PSYC4802-20134	0.98	Block	practice	12	20131016.120403	same	60	diff	0	1389
45	19	F	PSYC4802-20134	0.98	Block	practice	13	20131016.120407	diff	60	same	0	850
45	19	F	PSYC4802-20134	0.98	Block	practice	14	20131016.120409	diff	20	diff	1	1928
45	19	F	PSYC4802-20134	0.98	Block	practice	15	20131016.120413	same	20	diff	0	1693
45	19	F	PSYC4802-20134	0.98	Block	practice	16	20131016.120417	same	60	diff	0	616
45	19	F	PSYC4802-20134	0.98	Block	practice	17	20131016.120420	diff	20	same	0	786
45	19	F	PSYC4802-20134	0.98	Block	practice	18	20131016.120423	diff	60	same	0	2156
45	19	F	PSYC4802-20134	0.98	Block	practice	19	20131016.120427	same	100	diff	0	4728
45	19	F	PSYC4802-20134	0.98	Block	practice	20	20131016.120434	diff	100	diff	1	1254
45	19	F	PSYC4802-20134	0.98	Block	practice	21	20131016.120437	same	60	same	1	2345
45	19	F	PSYC4802-20134	0.98	Block	practice	22	20131016.120441	diff	60	diff	1	1155
45	19	F	PSYC4802-20134	0.98	Block	practice	23	20131016.120444	diff	60	diff	1	973
45	19	F	PSYC4802-20134	0.98	Block	practice	24	20131016.120447	same	20	diff	0	1442
45	19	F	PSYC4802-20134	0.98	Block	practice	25	20131016.120451	diff	60	diff	1	1196
45	19	F	PSYC4802-20134	0.98	Block	practice	26	20131016.120454	diff	20	diff	1	1729
45	19	F	PSYC4802-20134	0.98	Block	practice	27	20131016.120458	same	20	diff	0	1342
45	19	F	PSYC4802-20134	0.98	Block	practice	28	20131016.120501	same	100	same	1	604
45	19	F	PSYC4802-20134	0.98	Block	practice	29	20131016.120504	same	60	diff	0	346
45	19	F	PSYC4802-20134	0.98	Block	practice	30	20131016.120506	same	100	same	1	686
45	19	F	PSYC4802-20134	0.98	Block	exp	31	20131016.120509	same	20	diff	0	610
45	19	F	PSYC4802-20134	0.98	Block	exp	32	20131016.120512	same	60	same	1	358
45	19	F	PSYC4802-20134	0.98	Block	exp	33	20131016.120514	diff	60	diff	1	393
45	19	F	PSYC4802-20134	0.98	Block	exp	34	20131016.120516	diff	100	diff	1	469
45	19	F	PSYC4802-20134	0.98	Block	exp	35	20131016.120519	same	20	same	1	692
45	19	F	PSYC4802-20134	0.98	Block	exp	36	20131016.120521	diff	20	diff	1	645
45	19	F	PSYC4802-20134	0.98	Block	exp	37	20131016.120524	diff	100	diff	1	639
45	19	F	PSYC4802-20134	0.98	Block	exp	38	20131016.120527	diff	20	same	0	733
45	19	F	PSYC4802-20134	0.98	Block	exp	39	20131016.120530	diff	20	diff	1	1167
45	19	F	PSYC4802-20134	0.98	Block	exp	40	20131016.120533	same	60	diff	0	838
45	19	F	PSYC4802-20134	0.98	Block	exp	41	20131016.120536	diff	100	same	0	1207
45	19	F	PSYC4802-20134	0.98	Block	exp	42	20131016.120539	same	60	same	1	1705
45	19	F	PSYC4802-20134	0.98	Block	exp	43	20131016.120543	same	20	diff	0	1125
45	19	F	PSYC4802-20134	0.98	Block	exp	44	20131016.120546	same	60	diff	0	1242
45	19	F	PSYC4802-20134	0.98	Block	exp	45	20131016.120549	diff	100	same	0	2291
45	19	F	PSYC4802-20134	0.98	Block	exp	46	20131016.120553	diff	100	diff	1	792
45	19	F	PSYC4802-20134	0.98	Block	exp	47	20131016.120556	same	60	diff	0	551
45	19	F	PSYC4802-20134	0.98	Block	exp	48	20131016.120559	same	20	same	1	2467
45	19	F	PSYC4802-20134	0.98	Block	exp	49	20131016.120603	same	100	same	1	809
