Subject	Age	Sex	Experiment	Version	Block	TrialType	Trial	Timestamp	SameDiff	Rotation	Response	Acc	RT
90	20	M	PSYC4802-20134	0.98	Block	practice	1	20131023.115206	same	60	same	1	1472
90	20	M	PSYC4802-20134	0.98	Block	practice	2	20131023.115210	same	100	same	1	1595
90	20	M	PSYC4802-20134	0.98	Block	practice	3	20131023.115213	same	100	diff	0	939
90	20	M	PSYC4802-20134	0.98	Block	practice	4	20131023.115216	same	60	same	1	1513
90	20	M	PSYC4802-20134	0.98	Block	practice	5	20131023.115220	diff	20	diff	1	1607
90	20	M	PSYC4802-20134	0.98	Block	practice	6	20131023.115223	same	20	same	1	1396
90	20	M	PSYC4802-20134	0.98	Block	practice	7	20131023.115227	diff	60	diff	1	3195
90	20	M	PSYC4802-20134	0.98	Block	practice	8	20131023.115232	diff	20	diff	1	2644
90	20	M	PSYC4802-20134	0.98	Block	practice	9	20131023.115237	diff	100	diff	1	1864
90	20	M	PSYC4802-20134	0.98	Block	practice	10	20131023.115240	diff	20	diff	1	2192
90	20	M	PSYC4802-20134	0.98	Block	practice	11	20131023.115245	same	60	same	1	1571
90	20	M	PSYC4802-20134	0.98	Block	practice	12	20131023.115248	same	20	same	1	1401
90	20	M	PSYC4802-20134	0.98	Block	practice	13	20131023.115252	same	100	same	1	1460
90	20	M	PSYC4802-20134	0.98	Block	practice	14	20131023.115255	same	100	same	1	2093
90	20	M	PSYC4802-20134	0.98	Block	practice	15	20131023.115259	same	60	same	1	1888
90	20	M	PSYC4802-20134	0.98	Block	practice	16	20131023.115303	same	20	same	1	1056
90	20	M	PSYC4802-20134	0.98	Block	practice	17	20131023.115306	diff	100	diff	1	1630
90	20	M	PSYC4802-20134	0.98	Block	practice	18	20131023.115310	same	60	same	1	2151
90	20	M	PSYC4802-20134	0.98	Block	practice	19	20131023.115314	diff	60	diff	1	1829
90	20	M	PSYC4802-20134	0.98	Block	practice	20	20131023.115318	diff	20	diff	1	2210
90	20	M	PSYC4802-20134	0.98	Block	practice	21	20131023.115322	diff	100	diff	1	2609
90	20	M	PSYC4802-20134	0.98	Block	practice	22	20131023.115327	diff	100	diff	1	2105
90	20	M	PSYC4802-20134	0.98	Block	practice	23	20131023.115331	same	20	same	1	904
90	20	M	PSYC4802-20134	0.98	Block	practice	24	20131023.115334	diff	60	diff	1	1764
90	20	M	PSYC4802-20134	0.98	Block	practice	25	20131023.115337	same	100	same	1	2480
90	20	M	PSYC4802-20134	0.98	Block	practice	26	20131023.115342	diff	60	diff	1	1946
90	20	M	PSYC4802-20134	0.98	Block	practice	27	20131023.115346	diff	60	diff	1	1489
90	20	M	PSYC4802-20134	0.98	Block	practice	28	20131023.115349	diff	20	diff	1	2245
90	20	M	PSYC4802-20134	0.98	Block	practice	29	20131023.115354	diff	100	diff	1	1876
90	20	M	PSYC4802-20134	0.98	Block	practice	30	20131023.115357	same	20	same	1	1173
90	20	M	PSYC4802-20134	0.98	Block	exp	31	20131023.115401	same	20	same	1	1044
90	20	M	PSYC4802-20134	0.98	Block	exp	32	20131023.115404	same	100	same	1	1196
90	20	M	PSYC4802-20134	0.98	Block	exp	33	20131023.115407	diff	20	diff	1	1571
90	20	M	PSYC4802-20134	0.98	Block	exp	34	20131023.115410	diff	20	diff	1	1273
90	20	M	PSYC4802-20134	0.98	Block	exp	35	20131023.115414	same	60	same	1	1161
90	20	M	PSYC4802-20134	0.98	Block	exp	36	20131023.115417	diff	60	diff	1	2093
90	20	M	PSYC4802-20134	0.98	Block	exp	37	20131023.115421	diff	60	diff	1	1389
90	20	M	PSYC4802-20134	0.98	Block	exp	38	20131023.115424	diff	20	diff	1	1642
90	20	M	PSYC4802-20134	0.98	Block	exp	39	20131023.115428	diff	100	diff	1	2287
