Subject	Age	Sex	Experiment	Version	Block	TrialType	Trial	Timestamp	SameDiff	Rotation	Response	Acc	RT
67	18	M	PSYC4802-20134	0.98	Block	practice	1	20131021.115017	diff	20	same	0	8333
67	18	M	PSYC4802-20134	0.98	Block	practice	2	20131021.115028	same	60	same	1	8010
67	18	M	PSYC4802-20134	0.98	Block	practice	3	20131021.115038	same	60	same	1	2198
67	18	M	PSYC4802-20134	0.98	Block	practice	4	20131021.115042	same	100	same	1	1970
67	18	M	PSYC4802-20134	0.98	Block	practice	5	20131021.115046	same	60	same	1	2029
67	18	M	PSYC4802-20134	0.98	Block	practice	6	20131021.115050	diff	20	diff	1	2908
67	18	M	PSYC4802-20134	0.98	Block	practice	7	20131021.115056	same	100	same	1	1770
67	18	M	PSYC4802-20134	0.98	Block	practice	8	20131021.115059	same	20	same	1	1665
67	18	M	PSYC4802-20134	0.98	Block	practice	9	20131021.115103	diff	60	diff	1	6534
67	18	M	PSYC4802-20134	0.98	Block	practice	10	20131021.115112	diff	20	diff	1	1554
67	18	M	PSYC4802-20134	0.98	Block	practice	11	20131021.115115	diff	100	diff	1	1812
67	18	M	PSYC4802-20134	0.98	Block	practice	12	20131021.115119	same	20	same	1	868
67	18	M	PSYC4802-20134	0.98	Block	practice	13	20131021.115122	diff	20	diff	1	1068
67	18	M	PSYC4802-20134	0.98	Block	practice	14	20131021.115125	same	20	same	1	1214
67	18	M	PSYC4802-20134	0.98	Block	practice	15	20131021.115129	same	100	same	1	2778
67	18	M	PSYC4802-20134	0.98	Block	practice	16	20131021.115133	same	60	same	1	1121
67	18	M	PSYC4802-20134	0.98	Block	practice	17	20131021.115136	diff	60	diff	1	868
67	18	M	PSYC4802-20134	0.98	Block	practice	18	20131021.115139	same	100	same	1	722
67	18	M	PSYC4802-20134	0.98	Block	practice	19	20131021.115142	same	20	same	1	1108
67	18	M	PSYC4802-20134	0.98	Block	practice	20	20131021.115145	diff	100	same	0	622
67	18	M	PSYC4802-20134	0.98	Block	practice	21	20131021.115148	diff	60	diff	1	1753
67	18	M	PSYC4802-20134	0.98	Block	practice	22	20131021.115152	same	20	same	1	763
67	18	M	PSYC4802-20134	0.98	Block	practice	23	20131021.115155	same	100	same	1	570
67	18	M	PSYC4802-20134	0.98	Block	practice	24	20131021.115157	diff	100	diff	1	616
67	18	M	PSYC4802-20134	0.98	Block	practice	25	20131021.115200	same	60	same	1	1003
67	18	M	PSYC4802-20134	0.98	Block	practice	26	20131021.115203	diff	100	diff	1	705
67	18	M	PSYC4802-20134	0.98	Block	practice	27	20131021.115205	diff	60	diff	1	910
67	18	M	PSYC4802-20134	0.98	Block	practice	28	20131021.115208	diff	20	diff	1	716
67	18	M	PSYC4802-20134	0.98	Block	practice	29	20131021.115211	diff	100	diff	1	481
67	18	M	PSYC4802-20134	0.98	Block	practice	30	20131021.115213	diff	60	diff	1	768
67	18	M	PSYC4802-20134	0.98	Block	exp	31	20131021.115216	same	60	same	1	916
67	18	M	PSYC4802-20134	0.98	Block	exp	32	20131021.115219	same	20	same	1	599
67	18	M	PSYC4802-20134	0.98	Block	exp	33	20131021.115222	same	60	diff	0	569
67	18	M	PSYC4802-20134	0.98	Block	exp	34	20131021.115224	same	60	diff	0	681
67	18	M	PSYC4802-20134	0.98	Block	exp	35	20131021.115227	same	20	same	1	839
67	18	M	PSYC4802-20134	0.98	Block	exp	36	20131021.115230	diff	100	diff	1	1448
67	18	M	PSYC4802-20134	0.98	Block	exp	37	20131021.115233	same	20	same	1	699
67	18	M	PSYC4802-20134	0.98	Block	exp	38	20131021.115236	diff	60	diff	1	751
67	18	M	PSYC4802-20134	0.98	Block	exp	39	20131021.115239	same	100	same	1	1635
67	18	M	PSYC4802-20134	0.98	Block	exp	40	20131021.115242	same	60	same	1	862
67	18	M	PSYC4802-20134	0.98	Block	exp	41	20131021.115245	diff	100	diff	1	1044
67	18	M	PSYC4802-20134	0.98	Block	exp	42	20131021.115248	same	60	diff	0	968
67	18	M	PSYC4802-20134	0.98	Block	exp	43	20131021.115251	same	20	same	1	763
67	18	M	PSYC4802-20134	0.98	Block	exp	44	20131021.115254	same	20	same	1	1325
67	18	M	PSYC4802-20134	0.98	Block	exp	45	20131021.115257	same	100	same	1	985
67	18	M	PSYC4802-20134	0.98	Block	exp	46	20131021.115300	diff	60	diff	1	845
67	18	M	PSYC4802-20134	0.98	Block	exp	47	20131021.115303	diff	20	diff	1	851
67	18	M	PSYC4802-20134	0.98	Block	exp	48	20131021.115306	same	100	same	1	2368
67	18	M	PSYC4802-20134	0.98	Block	exp	49	20131021.115311	same	20	same	1	1091
67	18	M	PSYC4802-20134	0.98	Block	exp	50	20131021.115314	same	60	same	1	927
67	18	M	PSYC4802-20134	0.98	Block	exp	51	20131021.115333	diff	100	diff	1	886
67	18	M	PSYC4802-20134	0.98	Block	exp	52	20131021.115336	diff	20	diff	1	822
67	18	M	PSYC4802-20134	0.98	Block	exp	53	20131021.115339	diff	100	same	0	1073
67	18	M	PSYC4802-20134	0.98	Block	exp	54	20131021.115342	same	60	same	1	886
67	18	M	PSYC4802-20134	0.98	Block	exp	55	20131021.115345	same	20	same	1	675
67	18	M	PSYC4802-20134	0.98	Block	exp	56	20131021.115348	diff	20	diff	1	581
67	18	M	PSYC4802-20134	0.98	Block	exp	57	20131021.115351	same	20	same	1	575
67	18	M	PSYC4802-20134	0.98	Block	exp	58	20131021.115353	diff	20	diff	1	810
67	18	M	PSYC4802-20134	0.98	Block	exp	59	20131021.115356	diff	20	diff	1	751
67	18	M	PSYC4802-20134	0.98	Block	exp	60	20131021.115359	diff	20	diff	1	663
67	18	M	PSYC4802-20134	0.98	Block	exp	61	20131021.115401	same	20	same	1	493
67	18	M	PSYC4802-20134	0.98	Block	exp	62	20131021.115404	same	60	same	1	622
67	18	M	PSYC4802-20134	0.98	Block	exp	63	20131021.115406	same	100	diff	0	481
67	18	M	PSYC4802-20134	0.98	Block	exp	64	20131021.115409	diff	20	diff	1	664
67	18	M	PSYC4802-20134	0.98	Block	exp	65	20131021.115412	diff	60	diff	1	781
67	18	M	PSYC4802-20134	0.98	Block	exp	66	20131021.115414	diff	20	diff	1	710
67	18	M	PSYC4802-20134	0.98	Block	exp	67	20131021.115417	same	20	same	1	534
67	18	M	PSYC4802-20134	0.98	Block	exp	68	20131021.115419	same	60	same	1	452
67	18	M	PSYC4802-20134	0.98	Block	exp	69	20131021.115422	diff	20	diff	1	663
67	18	M	PSYC4802-20134	0.98	Block	exp	70	20131021.115425	same	20	diff	0	810
67	18	M	PSYC4802-20134	0.98	Block	exp	71	20131021.115427	diff	60	diff	1	704
