Subject	Age	Sex	Experiment	Version	Block	TrialType	Trial	Timestamp	SameDiff	Rotation	Response	Acc	RT
78	18	M	PSYC4802-20134	0.98	Block	practice	1	20131023.104925	same	20	same	1	2825
78	18	M	PSYC4802-20134	0.98	Block	practice	2	20131023.104931	diff	20	diff	1	1788
78	18	M	PSYC4802-20134	0.98	Block	practice	3	20131023.104935	diff	100	same	0	1272
78	18	M	PSYC4802-20134	0.98	Block	practice	4	20131023.104938	same	20	same	1	1015
78	18	M	PSYC4802-20134	0.98	Block	practice	5	20131023.104941	diff	100	same	0	1559
78	18	M	PSYC4802-20134	0.98	Block	practice	6	20131023.104944	diff	100	same	0	1302
78	18	M	PSYC4802-20134	0.98	Block	practice	7	20131023.104948	diff	20	same	0	1091
78	18	M	PSYC4802-20134	0.98	Block	practice	8	20131023.104951	diff	20	same	0	1073
78	18	M	PSYC4802-20134	0.98	Block	practice	9	20131023.104954	same	100	same	1	769
78	18	M	PSYC4802-20134	0.98	Block	practice	10	20131023.104957	same	60	same	1	1085
78	18	M	PSYC4802-20134	0.98	Block	practice	11	20131023.105000	same	100	same	1	1331
78	18	M	PSYC4802-20134	0.98	Block	practice	12	20131023.105003	diff	20	diff	1	1530
78	18	M	PSYC4802-20134	0.98	Block	practice	13	20131023.105007	diff	60	diff	1	1542
78	18	M	PSYC4802-20134	0.98	Block	practice	14	20131023.105010	same	100	diff	0	1307
78	18	M	PSYC4802-20134	0.98	Block	practice	15	20131023.105014	same	60	same	1	1519
78	18	M	PSYC4802-20134	0.98	Block	practice	16	20131023.105017	same	100	same	1	962
78	18	M	PSYC4802-20134	0.98	Block	practice	17	20131023.105020	diff	60	diff	1	938
78	18	M	PSYC4802-20134	0.98	Block	practice	18	20131023.105023	same	20	same	1	1020
78	18	M	PSYC4802-20134	0.98	Block	practice	19	20131023.105026	diff	60	diff	1	1032
78	18	M	PSYC4802-20134	0.98	Block	practice	20	20131023.105029	same	60	same	1	1009
78	18	M	PSYC4802-20134	0.98	Block	practice	21	20131023.105032	same	20	same	1	868
78	18	M	PSYC4802-20134	0.98	Block	practice	22	20131023.105035	same	60	diff	0	815
78	18	M	PSYC4802-20134	0.98	Block	practice	23	20131023.105038	diff	100	diff	1	1015
78	18	M	PSYC4802-20134	0.98	Block	practice	24	20131023.105041	diff	60	same	0	927
78	18	M	PSYC4802-20134	0.98	Block	practice	25	20131023.105044	same	100	same	1	628
78	18	M	PSYC4802-20134	0.98	Block	practice	26	20131023.105047	diff	60	same	0	622
78	18	M	PSYC4802-20134	0.98	Block	practice	27	20131023.105049	same	20	same	1	734
78	18	M	PSYC4802-20134	0.98	Block	practice	28	20131023.105052	diff	20	diff	1	810
78	18	M	PSYC4802-20134	0.98	Block	practice	29	20131023.105055	same	60	same	1	1208
78	18	M	PSYC4802-20134	0.98	Block	practice	30	20131023.105058	diff	100	diff	1	1027
78	18	M	PSYC4802-20134	0.98	Block	exp	31	20131023.105101	same	100	same	1	933
78	18	M	PSYC4802-20134	0.98	Block	exp	32	20131023.105104	same	100	same	1	1050
