Subject	Age	Sex	Experiment	Version	Block	TrialType	Trial	Timestamp	SameDiff	Rotation	Response	Acc	RT
38	28	m	PSYC4802-20134	0.98	Block	practice	1	20131016.113602	diff	60	same	0	4138
38	28	m	PSYC4802-20134	0.98	Block	practice	2	20131016.113609	same	100	same	1	6798
38	28	m	PSYC4802-20134	0.98	Block	practice	3	20131016.113618	diff	100	same	0	3985
38	28	m	PSYC4802-20134	0.98	Block	practice	4	20131016.113624	same	60	same	1	2867
38	28	m	PSYC4802-20134	0.98	Block	practice	5	20131016.113628	same	100	same	1	2778
38	28	m	PSYC4802-20134	0.98	Block	practice	6	20131016.113633	same	60	same	1	2837
38	28	m	PSYC4802-20134	0.98	Block	practice	7	20131016.113638	diff	20	same	0	2438
38	28	m	PSYC4802-20134	0.98	Block	practice	8	20131016.113643	diff	100	same	0	5092
38	28	m	PSYC4802-20134	0.98	Block	practice	9	20131016.113650	diff	100	diff	1	32057
38	28	m	PSYC4802-20134	0.98	Block	practice	10	20131016.113724	same	60	diff	0	1419
38	28	m	PSYC4802-20134	0.98	Block	practice	11	20131016.113727	diff	60	diff	1	7261
38	28	m	PSYC4802-20134	0.98	Block	practice	12	20131016.113737	diff	20	diff	1	3335
38	28	m	PSYC4802-20134	0.98	Block	practice	13	20131016.113742	same	100	same	1	3511
38	28	m	PSYC4802-20134	0.98	Block	practice	14	20131016.113747	same	20	same	1	2702
38	28	m	PSYC4802-20134	0.98	Block	practice	15	20131016.113752	same	60	same	1	2205
38	28	m	PSYC4802-20134	0.98	Block	practice	16	20131016.113756	diff	60	diff	1	1196
38	28	m	PSYC4802-20134	0.98	Block	practice	17	20131016.113800	diff	60	diff	1	4806
38	28	m	PSYC4802-20134	0.98	Block	practice	18	20131016.113806	diff	20	same	0	1764
38	28	m	PSYC4802-20134	0.98	Block	practice	19	20131016.113810	same	20	same	1	2878
38	28	m	PSYC4802-20134	0.98	Block	practice	20	20131016.113815	same	100	diff	0	1484
38	28	m	PSYC4802-20134	0.98	Block	practice	21	20131016.113819	diff	100	diff	1	2251
38	28	m	PSYC4802-20134	0.98	Block	practice	22	20131016.113823	diff	20	diff	1	1794
38	28	m	PSYC4802-20134	0.98	Block	practice	23	20131016.113827	same	20	same	1	1595
38	28	m	PSYC4802-20134	0.98	Block	practice	24	20131016.113830	same	20	same	1	1355
38	28	m	PSYC4802-20134	0.98	Block	practice	25	20131016.113834	diff	100	same	0	2521
