Subject	Age	Sex	Experiment	Version	Block	TrialType	Trial	Timestamp	SameDiff	Rotation	Response	Acc	RT
93	18	F	PSYC4802-20134	0.98	Block	practice	1	20131023.120140	same	60	same	1	2663
93	18	F	PSYC4802-20134	0.98	Block	practice	2	20131023.120145	same	20	same	1	938
93	18	F	PSYC4802-20134	0.98	Block	practice	3	20131023.120148	same	60	same	1	775
93	18	F	PSYC4802-20134	0.98	Block	practice	4	20131023.120151	same	60	same	1	1707
93	18	F	PSYC4802-20134	0.98	Block	practice	5	20131023.120154	diff	60	same	0	675
93	18	F	PSYC4802-20134	0.98	Block	practice	6	20131023.120157	same	20	same	1	1361
93	18	F	PSYC4802-20134	0.98	Block	practice	7	20131023.120200	diff	60	same	0	1150
93	18	F	PSYC4802-20134	0.98	Block	practice	8	20131023.120203	diff	60	same	0	628
93	18	F	PSYC4802-20134	0.98	Block	practice	9	20131023.120206	diff	100	diff	1	2878
93	18	F	PSYC4802-20134	0.98	Block	practice	10	20131023.120211	same	20	same	1	886
93	18	F	PSYC4802-20134	0.98	Block	practice	11	20131023.120214	same	100	diff	0	1782
93	18	F	PSYC4802-20134	0.98	Block	practice	12	20131023.120218	same	100	diff	0	1044
93	18	F	PSYC4802-20134	0.98	Block	practice	13	20131023.120221	diff	20	diff	1	1278
93	18	F	PSYC4802-20134	0.98	Block	practice	14	20131023.120224	same	20	same	1	973
93	18	F	PSYC4802-20134	0.98	Block	practice	15	20131023.120227	diff	20	same	0	1220
93	18	F	PSYC4802-20134	0.98	Block	practice	16	20131023.120230	same	100	same	1	962
93	18	F	PSYC4802-20134	0.98	Block	practice	17	20131023.120233	diff	20	diff	1	1993
93	18	F	PSYC4802-20134	0.98	Block	practice	18	20131023.120237	same	60	same	1	1518
93	18	F	PSYC4802-20134	0.98	Block	practice	19	20131023.120240	diff	100	diff	1	2573
93	18	F	PSYC4802-20134	0.98	Block	practice	20	20131023.120245	same	20	same	1	1284
93	18	F	PSYC4802-20134	0.98	Block	practice	21	20131023.120248	diff	100	same	0	1026
93	18	F	PSYC4802-20134	0.98	Block	practice	22	20131023.120251	diff	100	diff	1	2415
93	18	F	PSYC4802-20134	0.98	Block	practice	23	20131023.120256	diff	20	diff	1	2579
93	18	F	PSYC4802-20134	0.98	Block	practice	24	20131023.120300	same	60	same	1	2749
93	18	F	PSYC4802-20134	0.98	Block	practice	25	20131023.120305	diff	60	diff	1	1712
93	18	F	PSYC4802-20134	0.98	Block	practice	26	20131023.120309	diff	60	diff	1	1208
93	18	F	PSYC4802-20134	0.98	Block	practice	27	20131023.120312	diff	20	same	0	2509
93	18	F	PSYC4802-20134	0.98	Block	practice	28	20131023.120316	same	100	same	1	1653
93	18	F	PSYC4802-20134	0.98	Block	practice	29	20131023.120320	same	100	same	1	2040
93	18	F	PSYC4802-20134	0.98	Block	practice	30	20131023.120324	diff	100	diff	1	2462
93	18	F	PSYC4802-20134	0.98	Block	exp	31	20131023.120328	diff	100	same	0	2345
93	18	F	PSYC4802-20134	0.98	Block	exp	32	20131023.120333	same	20	diff	0	874
93	18	F	PSYC4802-20134	0.98	Block	exp	33	20131023.120336	same	20	same	1	904
93	18	F	PSYC4802-20134	0.98	Block	exp	34	20131023.120338	diff	100	diff	1	2380
93	18	F	PSYC4802-20134	0.98	Block	exp	35	20131023.120343	same	100	diff	0	2122
93	18	F	PSYC4802-20134	0.98	Block	exp	36	20131023.120347	same	60	same	1	851
93	18	F	PSYC4802-20134	0.98	Block	exp	37	20131023.120350	diff	60	diff	1	1718
93	18	F	PSYC4802-20134	0.98	Block	exp	38	20131023.120353	diff	20	same	0	1127
93	18	F	PSYC4802-20134	0.98	Block	exp	39	20131023.120357	diff	20	same	0	1373
93	18	F	PSYC4802-20134	0.98	Block	exp	40	20131023.120400	diff	100	diff	1	1425
93	18	F	PSYC4802-20134	0.98	Block	exp	41	20131023.120403	same	60	diff	0	768
93	18	F	PSYC4802-20134	0.98	Block	exp	42	20131023.120406	diff	20	diff	1	1278
93	18	F	PSYC4802-20134	0.98	Block	exp	43	20131023.120409	diff	100	diff	1	4759
93	18	F	PSYC4802-20134	0.98	Block	exp	44	20131023.120416	diff	20	same	0	4062
93	18	F	PSYC4802-20134	0.98	Block	exp	45	20131023.120422	diff	60	same	0	3229
93	18	F	PSYC4802-20134	0.98	Block	exp	46	20131023.120427	same	20	same	1	985
93	18	F	PSYC4802-20134	0.98	Block	exp	47	20131023.120430	same	100	diff	0	1267
93	18	F	PSYC4802-20134	0.98	Block	exp	48	20131023.120434	diff	60	same	0	3681
93	18	F	PSYC4802-20134	0.98	Block	exp	49	20131023.120439	same	20	diff	0	2439
93	18	F	PSYC4802-20134	0.98	Block	exp	50	20131023.120444	diff	20	same	0	3646
93	18	F	PSYC4802-20134	0.98	Block	exp	51	20131023.120521	diff	100	diff	1	6025
93	18	F	PSYC4802-20134	0.98	Block	exp	52	20131023.120529	same	60	same	1	2526
93	18	F	PSYC4802-20134	0.98	Block	exp	53	20131023.120534	diff	60	same	0	6681
