Subject	Age	Sex	Experiment	Version	Block	TrialType	Trial	Timestamp	SameDiff	Rotation	Response	Acc	RT
5	18	M	PSYC4802-20134	0.98	Block	practice	1	20131014.105652	diff	100	diff	1	2538
5	18	M	PSYC4802-20134	0.98	Block	practice	2	20131014.105658	diff	20	same	0	2403
5	18	M	PSYC4802-20134	0.98	Block	practice	3	20131014.105702	diff	20	diff	1	1349
5	18	M	PSYC4802-20134	0.98	Block	practice	4	20131014.105705	same	100	diff	0	1378
5	18	M	PSYC4802-20134	0.98	Block	practice	5	20131014.105709	same	100	diff	0	1893
5	18	M	PSYC4802-20134	0.98	Block	practice	6	20131014.105713	same	100	same	1	4389
5	18	M	PSYC4802-20134	0.98	Block	practice	7	20131014.105719	same	60	same	1	4108
5	18	M	PSYC4802-20134	0.98	Block	practice	8	20131014.105725	same	60	diff	0	1507
5	18	M	PSYC4802-20134	0.98	Block	practice	9	20131014.105729	diff	60	diff	1	1208
5	18	M	PSYC4802-20134	0.98	Block	practice	10	20131014.105732	same	20	same	1	5310
5	18	M	PSYC4802-20134	0.98	Block	practice	11	20131014.105739	diff	20	diff	1	1465
5	18	M	PSYC4802-20134	0.98	Block	practice	12	20131014.105743	diff	20	diff	1	2503
5	18	M	PSYC4802-20134	0.98	Block	practice	13	20131014.105747	same	60	diff	0	1483
5	18	M	PSYC4802-20134	0.98	Block	practice	14	20131014.105751	same	20	same	1	2023
5	18	M	PSYC4802-20134	0.98	Block	practice	15	20131014.105755	diff	60	same	0	3154
5	18	M	PSYC4802-20134	0.98	Block	practice	16	20131014.105800	diff	100	diff	1	2702
5	18	M	PSYC4802-20134	0.98	Block	practice	17	20131014.105805	same	20	diff	0	2907
5	18	M	PSYC4802-20134	0.98	Block	practice	18	20131014.105810	same	100	diff	0	1131
5	18	M	PSYC4802-20134	0.98	Block	practice	19	20131014.105813	same	20	same	1	3493
5	18	M	PSYC4802-20134	0.98	Block	practice	20	20131014.105818	diff	60	diff	1	1190
5	18	M	PSYC4802-20134	0.98	Block	practice	21	20131014.105822	same	20	same	1	1512
5	18	M	PSYC4802-20134	0.98	Block	practice	22	20131014.105825	diff	20	same	0	1911
5	18	M	PSYC4802-20134	0.98	Block	practice	23	20131014.105829	same	60	diff	0	1302
5	18	M	PSYC4802-20134	0.98	Block	practice	24	20131014.105833	diff	100	diff	1	1196
5	18	M	PSYC4802-20134	0.98	Block	practice	25	20131014.105836	same	60	diff	0	1466
5	18	M	PSYC4802-20134	0.98	Block	practice	26	20131014.105839	diff	60	same	0	1073
5	18	M	PSYC4802-20134	0.98	Block	practice	27	20131014.105842	diff	100	diff	1	2497
5	18	M	PSYC4802-20134	0.98	Block	practice	28	20131014.105847	same	100	diff	0	1730
5	18	M	PSYC4802-20134	0.98	Block	practice	29	20131014.105851	diff	60	diff	1	1466
5	18	M	PSYC4802-20134	0.98	Block	practice	30	20131014.105854	diff	100	same	0	1882
5	18	M	PSYC4802-20134	0.98	Block	exp	31	20131014.105858	same	60	diff	0	3359
5	18	M	PSYC4802-20134	0.98	Block	exp	32	20131014.105903	diff	60	diff	1	4044
5	18	M	PSYC4802-20134	0.98	Block	exp	33	20131014.105910	diff	20	diff	1	2099
5	18	M	PSYC4802-20134	0.98	Block	exp	34	20131014.105914	diff	20	diff	1	1641
5	18	M	PSYC4802-20134	0.98	Block	exp	35	20131014.105917	same	60	same	1	2854
5	18	M	PSYC4802-20134	0.98	Block	exp	36	20131014.105922	diff	20	diff	1	4396
5	18	M	PSYC4802-20134	0.98	Block	exp	37	20131014.105929	diff	20	same	0	3370
5	18	M	PSYC4802-20134	0.98	Block	exp	38	20131014.105934	diff	60	diff	1	1747
5	18	M	PSYC4802-20134	0.98	Block	exp	39	20131014.105938	diff	60	same	0	3933
5	18	M	PSYC4802-20134	0.98	Block	exp	40	20131014.105944	diff	100	same	0	3428
