Subject	Age	Sex	Experiment	Version	Block	TrialType	Trial	Timestamp	SameDiff	Rotation	Response	Acc	RT
16	22	M	PSYC4802-20134	0.98	Block	practice	1	20131014.114710	same	100	same	1	9681
16	22	M	PSYC4802-20134	0.98	Block	practice	2	20131014.114723	same	100	same	1	3083
16	22	M	PSYC4802-20134	0.98	Block	practice	3	20131014.114728	diff	60	diff	1	1823
16	22	M	PSYC4802-20134	0.98	Block	practice	4	20131014.114732	diff	100	diff	1	2034
16	22	M	PSYC4802-20134	0.98	Block	practice	5	20131014.114736	diff	60	diff	1	2280
16	22	M	PSYC4802-20134	0.98	Block	practice	6	20131014.114740	diff	20	diff	1	3253
16	22	M	PSYC4802-20134	0.98	Block	practice	7	20131014.114746	same	60	same	1	1061
16	22	M	PSYC4802-20134	0.98	Block	practice	8	20131014.114749	diff	60	diff	1	915
16	22	M	PSYC4802-20134	0.98	Block	practice	9	20131014.114751	same	100	same	1	845
16	22	M	PSYC4802-20134	0.98	Block	practice	10	20131014.114754	same	60	same	1	1050
16	22	M	PSYC4802-20134	0.98	Block	practice	11	20131014.114757	diff	20	diff	1	968
16	22	M	PSYC4802-20134	0.98	Block	practice	12	20131014.114800	diff	100	same	0	1712
16	22	M	PSYC4802-20134	0.98	Block	practice	13	20131014.114804	same	20	same	1	1278
16	22	M	PSYC4802-20134	0.98	Block	practice	14	20131014.114807	same	20	same	1	1536
16	22	M	PSYC4802-20134	0.98	Block	practice	15	20131014.114811	diff	100	diff	1	2362
16	22	M	PSYC4802-20134	0.98	Block	practice	16	20131014.114815	same	60	diff	0	1091
16	22	M	PSYC4802-20134	0.98	Block	practice	17	20131014.114818	same	20	same	1	1566
16	22	M	PSYC4802-20134	0.98	Block	practice	18	20131014.114822	same	100	diff	0	1466
16	22	M	PSYC4802-20134	0.98	Block	practice	19	20131014.114825	diff	60	same	0	4887
16	22	M	PSYC4802-20134	0.98	Block	practice	20	20131014.114832	diff	60	diff	1	2579
16	22	M	PSYC4802-20134	0.98	Block	practice	21	20131014.114837	diff	20	diff	1	2744
16	22	M	PSYC4802-20134	0.98	Block	practice	22	20131014.114842	same	60	same	1	2860
16	22	M	PSYC4802-20134	0.98	Block	practice	23	20131014.114846	same	60	same	1	1337
16	22	M	PSYC4802-20134	0.98	Block	practice	24	20131014.114850	same	20	same	1	1694
16	22	M	PSYC4802-20134	0.98	Block	practice	25	20131014.114853	diff	100	diff	1	1138
16	22	M	PSYC4802-20134	0.98	Block	practice	26	20131014.114857	diff	20	diff	1	2363
16	22	M	PSYC4802-20134	0.98	Block	practice	27	20131014.114901	same	100	same	1	2784
16	22	M	PSYC4802-20134	0.98	Block	practice	28	20131014.114906	same	20	same	1	1876
16	22	M	PSYC4802-20134	0.98	Block	practice	29	20131014.114910	diff	100	diff	1	3429
16	22	M	PSYC4802-20134	0.98	Block	practice	30	20131014.114915	diff	20	diff	1	1490
