Subject	Age	Sex	Experiment	Version	Block	TrialType	Trial	Timestamp	SameDiff	Rotation	Response	Acc	RT
83	19	m	PSYC4802-20134	0.98	Block	practice	1	20131023.111457	same	60	same	1	15522
83	19	m	PSYC4802-20134	0.98	Block	practice	2	20131023.111515	same	100	same	1	37014
83	19	m	PSYC4802-20134	0.98	Block	practice	3	20131023.111554	diff	100	diff	1	7747
83	19	m	PSYC4802-20134	0.98	Block	practice	4	20131023.111604	diff	60	diff	1	16723
83	19	m	PSYC4802-20134	0.98	Block	practice	5	20131023.111623	diff	20	diff	1	6569
83	19	m	PSYC4802-20134	0.98	Block	practice	6	20131023.111631	same	60	same	1	2878
83	19	m	PSYC4802-20134	0.98	Block	practice	7	20131023.111636	diff	100	diff	1	2643
83	19	m	PSYC4802-20134	0.98	Block	practice	8	20131023.111641	diff	20	diff	1	2180
83	19	m	PSYC4802-20134	0.98	Block	practice	9	20131023.111645	diff	100	diff	1	2257
83	19	m	PSYC4802-20134	0.98	Block	practice	10	20131023.111649	same	100	same	1	3645
83	19	m	PSYC4802-20134	0.98	Block	practice	11	20131023.111655	diff	100	diff	1	1636
83	19	m	PSYC4802-20134	0.98	Block	practice	12	20131023.111659	same	60	same	1	1402
83	19	m	PSYC4802-20134	0.98	Block	practice	13	20131023.111702	diff	60	diff	1	4613
83	19	m	PSYC4802-20134	0.98	Block	practice	14	20131023.111709	same	20	same	1	1741
83	19	m	PSYC4802-20134	0.98	Block	practice	15	20131023.111712	same	100	diff	0	1688
83	19	m	PSYC4802-20134	0.98	Block	practice	16	20131023.111716	same	100	same	1	3405
83	19	m	PSYC4802-20134	0.98	Block	practice	17	20131023.111721	same	20	same	1	1507
83	19	m	PSYC4802-20134	0.98	Block	practice	18	20131023.111725	same	100	same	1	2574
83	19	m	PSYC4802-20134	0.98	Block	practice	19	20131023.111729	diff	100	diff	1	2626
83	19	m	PSYC4802-20134	0.98	Block	practice	20	20131023.111734	same	20	same	1	1307
83	19	m	PSYC4802-20134	0.98	Block	practice	21	20131023.111737	diff	20	diff	1	1056
83	19	m	PSYC4802-20134	0.98	Block	practice	22	20131023.111740	diff	60	diff	1	3945
83	19	m	PSYC4802-20134	0.98	Block	practice	23	20131023.111746	diff	20	diff	1	1377
83	19	m	PSYC4802-20134	0.98	Block	practice	24	20131023.111750	same	20	same	1	1056
83	19	m	PSYC4802-20134	0.98	Block	practice	25	20131023.111753	same	60	same	1	4313
83	19	m	PSYC4802-20134	0.98	Block	practice	26	20131023.111759	same	60	same	1	2908
83	19	m	PSYC4802-20134	0.98	Block	practice	27	20131023.111804	diff	20	diff	1	1173
83	19	m	PSYC4802-20134	0.98	Block	practice	28	20131023.111807	same	20	same	1	781
83	19	m	PSYC4802-20134	0.98	Block	practice	29	20131023.111810	diff	60	diff	1	921
83	19	m	PSYC4802-20134	0.98	Block	practice	30	20131023.111813	diff	60	same	0	1390
83	19	m	PSYC4802-20134	0.98	Block	exp	31	20131023.111816	same	100	same	1	1501
83	19	m	PSYC4802-20134	0.98	Block	exp	32	20131023.111820	same	100	same	1	2861
83	19	m	PSYC4802-20134	0.98	Block	exp	33	20131023.111824	same	100	same	1	1613
83	19	m	PSYC4802-20134	0.98	Block	exp	34	20131023.111828	same	20	same	1	868
83	19	m	PSYC4802-20134	0.98	Block	exp	35	20131023.111831	diff	20	diff	1	2239
83	19	m	PSYC4802-20134	0.98	Block	exp	36	20131023.111835	same	100	same	1	2082
83	19	m	PSYC4802-20134	0.98	Block	exp	37	20131023.111839	same	60	same	1	1255
83	19	m	PSYC4802-20134	0.98	Block	exp	38	20131023.111843	same	60	same	1	1178
83	19	m	PSYC4802-20134	0.98	Block	exp	39	20131023.111846	diff	60	diff	1	2503
83	19	m	PSYC4802-20134	0.98	Block	exp	40	20131023.111850	same	60	same	1	1038
83	19	m	PSYC4802-20134	0.98	Block	exp	41	20131023.111853	diff	60	diff	1	1437
83	19	m	PSYC4802-20134	0.98	Block	exp	42	20131023.111857	same	20	same	1	733
83	19	m	PSYC4802-20134	0.98	Block	exp	43	20131023.111859	diff	100	diff	1	869
83	19	m	PSYC4802-20134	0.98	Block	exp	44	20131023.111902	diff	20	diff	1	1032
83	19	m	PSYC4802-20134	0.98	Block	exp	45	20131023.111905	diff	100	diff	1	1055
83	19	m	PSYC4802-20134	0.98	Block	exp	46	20131023.111908	diff	60	diff	1	1770
83	19	m	PSYC4802-20134	0.98	Block	exp	47	20131023.111912	diff	20	diff	1	1665
