Subject	Age	Sex	Experiment	Version	Block	TrialType	Trial	Timestamp	SameDiff	Rotation	Response	Acc	RT
91	30	M	PSYC4802-20134	0.98	Block	practice	1	20131023.115344	diff	20	diff	1	1847
91	30	M	PSYC4802-20134	0.98	Block	practice	2	20131023.115348	same	20	same	1	874
91	30	M	PSYC4802-20134	0.98	Block	practice	3	20131023.115351	diff	60	same	0	862
91	30	M	PSYC4802-20134	0.98	Block	practice	4	20131023.115354	diff	60	diff	1	1636
91	30	M	PSYC4802-20134	0.98	Block	practice	5	20131023.115357	diff	100	same	0	816
91	30	M	PSYC4802-20134	0.98	Block	practice	6	20131023.115400	same	60	diff	0	1138
91	30	M	PSYC4802-20134	0.98	Block	practice	7	20131023.115403	diff	100	same	0	1331
91	30	M	PSYC4802-20134	0.98	Block	practice	8	20131023.115407	same	100	same	1	1314
91	30	M	PSYC4802-20134	0.98	Block	practice	9	20131023.115410	diff	100	same	0	815
91	30	M	PSYC4802-20134	0.98	Block	practice	10	20131023.115413	diff	20	diff	1	1080
91	30	M	PSYC4802-20134	0.98	Block	practice	11	20131023.115416	diff	60	diff	1	997
91	30	M	PSYC4802-20134	0.98	Block	practice	12	20131023.115419	diff	20	diff	1	552
91	30	M	PSYC4802-20134	0.98	Block	practice	13	20131023.115421	diff	100	same	0	733
91	30	M	PSYC4802-20134	0.98	Block	practice	14	20131023.115424	same	20	diff	0	633
91	30	M	PSYC4802-20134	0.98	Block	practice	15	20131023.115427	same	20	same	1	880
91	30	M	PSYC4802-20134	0.98	Block	practice	16	20131023.115430	diff	20	diff	1	921
91	30	M	PSYC4802-20134	0.98	Block	practice	17	20131023.115432	diff	20	diff	1	851
91	30	M	PSYC4802-20134	0.98	Block	practice	18	20131023.115435	same	20	same	1	1179
91	30	M	PSYC4802-20134	0.98	Block	practice	19	20131023.115438	same	20	same	1	892
91	30	M	PSYC4802-20134	0.98	Block	practice	20	20131023.115441	diff	60	diff	1	850
91	30	M	PSYC4802-20134	0.98	Block	practice	21	20131023.115444	same	60	same	1	974
91	30	M	PSYC4802-20134	0.98	Block	practice	22	20131023.115447	same	100	same	1	1354
91	30	M	PSYC4802-20134	0.98	Block	practice	23	20131023.115450	same	60	same	1	857
91	30	M	PSYC4802-20134	0.98	Block	practice	24	20131023.115453	same	100	same	1	985
91	30	M	PSYC4802-20134	0.98	Block	practice	25	20131023.115456	same	100	same	1	763
91	30	M	PSYC4802-20134	0.98	Block	practice	26	20131023.115459	diff	60	diff	1	915
91	30	M	PSYC4802-20134	0.98	Block	practice	27	20131023.115502	diff	100	same	0	657
91	30	M	PSYC4802-20134	0.98	Block	practice	28	20131023.115504	same	60	same	1	1150
91	30	M	PSYC4802-20134	0.98	Block	practice	29	20131023.115508	same	100	same	1	839
91	30	M	PSYC4802-20134	0.98	Block	practice	30	20131023.115510	same	60	same	1	933
91	30	M	PSYC4802-20134	0.98	Block	exp	31	20131023.115513	same	100	same	1	768
91	30	M	PSYC4802-20134	0.98	Block	exp	32	20131023.115516	same	60	same	1	628
91	30	M	PSYC4802-20134	0.98	Block	exp	33	20131023.115519	diff	60	same	0	651
91	30	M	PSYC4802-20134	0.98	Block	exp	34	20131023.115521	same	20	same	1	1138
91	30	M	PSYC4802-20134	0.98	Block	exp	35	20131023.115524	same	60	same	1	1209
91	30	M	PSYC4802-20134	0.98	Block	exp	36	20131023.115528	same	100	same	1	1360
91	30	M	PSYC4802-20134	0.98	Block	exp	37	20131023.115531	diff	20	diff	1	827
91	30	M	PSYC4802-20134	0.98	Block	exp	38	20131023.115534	same	20	same	1	822
91	30	M	PSYC4802-20134	0.98	Block	exp	39	20131023.115537	diff	20	same	0	1044
91	30	M	PSYC4802-20134	0.98	Block	exp	40	20131023.115540	same	60	diff	0	944
91	30	M	PSYC4802-20134	0.98	Block	exp	41	20131023.115543	diff	20	diff	1	1014
91	30	M	PSYC4802-20134	0.98	Block	exp	42	20131023.115546	diff	100	same	0	956
91	30	M	PSYC4802-20134	0.98	Block	exp	43	20131023.115548	same	60	same	1	997
91	30	M	PSYC4802-20134	0.98	Block	exp	44	20131023.115551	diff	20	diff	1	857
91	30	M	PSYC4802-20134	0.98	Block	exp	45	20131023.115554	diff	100	diff	1	727
91	30	M	PSYC4802-20134	0.98	Block	exp	46	20131023.115557	diff	20	diff	1	833
91	30	M	PSYC4802-20134	0.98	Block	exp	47	20131023.115600	diff	60	same	0	757
91	30	M	PSYC4802-20134	0.98	Block	exp	48	20131023.115602	diff	60	same	0	1413
91	30	M	PSYC4802-20134	0.98	Block	exp	49	20131023.115606	diff	100	same	0	834
91	30	M	PSYC4802-20134	0.98	Block	exp	50	20131023.115609	diff	60	same	0	991
91	30	M	PSYC4802-20134	0.98	Block	exp	51	20131023.115615	same	100	same	1	863
91	30	M	PSYC4802-20134	0.98	Block	exp	52	20131023.115618	same	100	same	1	810
91	30	M	PSYC4802-20134	0.98	Block	exp	53	20131023.115621	same	100	diff	0	722
91	30	M	PSYC4802-20134	0.98	Block	exp	54	20131023.115624	diff	60	same	0	903
91	30	M	PSYC4802-20134	0.98	Block	exp	55	20131023.115627	diff	100	same	0	1009
91	30	M	PSYC4802-20134	0.98	Block	exp	56	20131023.115630	same	60	diff	0	898
91	30	M	PSYC4802-20134	0.98	Block	exp	57	20131023.115633	diff	20	diff	1	751
91	30	M	PSYC4802-20134	0.98	Block	exp	58	20131023.115635	diff	100	same	0	1144
91	30	M	PSYC4802-20134	0.98	Block	exp	59	20131023.115638	same	100	diff	0	2427
91	30	M	PSYC4802-20134	0.98	Block	exp	60	20131023.115643	diff	60	same	0	950
91	30	M	PSYC4802-20134	0.98	Block	exp	61	20131023.115646	same	60	same	1	1325
91	30	M	PSYC4802-20134	0.98	Block	exp	62	20131023.115649	diff	100	same	0	1015
91	30	M	PSYC4802-20134	0.98	Block	exp	63	20131023.115652	same	60	diff	0	1021
91	30	M	PSYC4802-20134	0.98	Block	exp	64	20131023.115655	diff	20	diff	1	1115
91	30	M	PSYC4802-20134	0.98	Block	exp	65	20131023.115658	same	20	same	1	986
91	30	M	PSYC4802-20134	0.98	Block	exp	66	20131023.115701	same	20	same	1	1302
91	30	M	PSYC4802-20134	0.98	Block	exp	67	20131023.115704	same	100	diff	0	1090
91	30	M	PSYC4802-20134	0.98	Block	exp	68	20131023.115707	diff	100	same	0	2134
91	30	M	PSYC4802-20134	0.98	Block	exp	69	20131023.115712	diff	60	diff	1	2064
91	30	M	PSYC4802-20134	0.98	Block	exp	70	20131023.115716	diff	60	diff	1	1982
