Subject	Age	Sex	Experiment	Version	Block	TrialType	Trial	Timestamp	SameDiff	Rotation	Response	Acc	RT
36	20	M	PSYC4802-20134	0.98	Block	practice	1	20131016.113013	diff	100	diff	1	23385
36	20	M	PSYC4802-20134	0.98	Block	practice	2	20131016.113038	same	20	same	1	7132
36	20	M	PSYC4802-20134	0.98	Block	practice	3	20131016.113048	same	100	same	1	1741
36	20	M	PSYC4802-20134	0.98	Block	practice	4	20131016.113051	same	100	same	1	1507
36	20	M	PSYC4802-20134	0.98	Block	practice	5	20131016.113055	diff	20	same	0	5673
36	20	M	PSYC4802-20134	0.98	Block	practice	6	20131016.113103	diff	20	diff	1	3692
36	20	M	PSYC4802-20134	0.98	Block	practice	7	20131016.113109	same	60	same	1	4988
36	20	M	PSYC4802-20134	0.98	Block	practice	8	20131016.113116	diff	60	same	0	8632
36	20	M	PSYC4802-20134	0.98	Block	practice	9	20131016.113126	diff	60	diff	1	9241
36	20	M	PSYC4802-20134	0.98	Block	practice	10	20131016.113138	same	100	same	1	4671
36	20	M	PSYC4802-20134	0.98	Block	practice	11	20131016.113144	diff	60	diff	1	7999
36	20	M	PSYC4802-20134	0.98	Block	practice	12	20131016.113154	diff	20	same	0	1460
36	20	M	PSYC4802-20134	0.98	Block	practice	13	20131016.113158	diff	60	diff	1	18329
36	20	M	PSYC4802-20134	0.98	Block	practice	14	20131016.113218	same	60	diff	0	8069
36	20	M	PSYC4802-20134	0.98	Block	practice	15	20131016.113228	same	20	same	1	9534
36	20	M	PSYC4802-20134	0.98	Block	practice	16	20131016.113240	same	100	same	1	9205
36	20	M	PSYC4802-20134	0.98	Block	practice	17	20131016.113251	same	100	same	1	2193
36	20	M	PSYC4802-20134	0.98	Block	practice	18	20131016.113256	diff	60	diff	1	5385
36	20	M	PSYC4802-20134	0.98	Block	practice	19	20131016.113303	diff	20	diff	1	8790
36	20	M	PSYC4802-20134	0.98	Block	practice	20	20131016.113314	same	20	diff	0	5386
36	20	M	PSYC4802-20134	0.98	Block	practice	21	20131016.113321	diff	100	diff	1	5936
36	20	M	PSYC4802-20134	0.98	Block	practice	22	20131016.113329	same	20	same	1	3593
36	20	M	PSYC4802-20134	0.98	Block	practice	23	20131016.113335	diff	100	same	0	6024
36	20	M	PSYC4802-20134	0.98	Block	practice	24	20131016.113343	same	20	same	1	11825
36	20	M	PSYC4802-20134	0.98	Block	practice	25	20131016.113357	same	60	diff	0	15838
36	20	M	PSYC4802-20134	0.98	Block	practice	26	20131016.113415	diff	100	diff	1	9417
36	20	M	PSYC4802-20134	0.98	Block	practice	27	20131016.113426	diff	100	same	0	7325
36	20	M	PSYC4802-20134	0.98	Block	practice	28	20131016.113436	same	60	same	1	14690
36	20	M	PSYC4802-20134	0.98	Block	practice	29	20131016.113452	diff	20	diff	1	9781
36	20	M	PSYC4802-20134	0.98	Block	practice	30	20131016.113504	same	60	same	1	2234
36	20	M	PSYC4802-20134	0.98	Block	exp	31	20131016.113508	same	20	same	1	1091
36	20	M	PSYC4802-20134	0.98	Block	exp	32	20131016.113511	diff	60	diff	1	1788
36	20	M	PSYC4802-20134	0.98	Block	exp	33	20131016.113515	same	60	same	1	1155
36	20	M	PSYC4802-20134	0.98	Block	exp	34	20131016.113518	diff	100	same	0	1067
36	20	M	PSYC4802-20134	0.98	Block	exp	35	20131016.113522	same	20	same	1	1320
36	20	M	PSYC4802-20134	0.98	Block	exp	36	20131016.113525	diff	60	diff	1	2415
36	20	M	PSYC4802-20134	0.98	Block	exp	37	20131016.113529	same	100	same	1	4659
36	20	M	PSYC4802-20134	0.98	Block	exp	38	20131016.113536	diff	60	diff	1	1635
36	20	M	PSYC4802-20134	0.98	Block	exp	39	20131016.113540	same	60	same	1	5321
36	20	M	PSYC4802-20134	0.98	Block	exp	40	20131016.113547	same	20	same	1	2656
36	20	M	PSYC4802-20134	0.98	Block	exp	41	20131016.113552	diff	100	same	0	1290
36	20	M	PSYC4802-20134	0.98	Block	exp	42	20131016.113555	diff	100	diff	1	3176
36	20	M	PSYC4802-20134	0.98	Block	exp	43	20131016.113600	same	100	same	1	1454
36	20	M	PSYC4802-20134	0.98	Block	exp	44	20131016.113604	same	100	same	1	2803
36	20	M	PSYC4802-20134	0.98	Block	exp	45	20131016.113609	same	100	same	1	2508
36	20	M	PSYC4802-20134	0.98	Block	exp	46	20131016.113613	same	100	same	1	1173
36	20	M	PSYC4802-20134	0.98	Block	exp	47	20131016.113616	same	100	same	1	4131
36	20	M	PSYC4802-20134	0.98	Block	exp	48	20131016.113623	diff	100	diff	1	1805
36	20	M	PSYC4802-20134	0.98	Block	exp	49	20131016.113626	same	20	same	1	1162
36	20	M	PSYC4802-20134	0.98	Block	exp	50	20131016.113630	diff	100	diff	1	1601
36	20	M	PSYC4802-20134	0.98	Block	exp	51	20131016.113637	diff	100	diff	1	4114
36	20	M	PSYC4802-20134	0.98	Block	exp	52	20131016.113643	diff	100	diff	1	1425
36	20	M	PSYC4802-20134	0.98	Block	exp	53	20131016.113647	diff	60	diff	1	1196
36	20	M	PSYC4802-20134	0.98	Block	exp	54	20131016.113650	diff	100	diff	1	2351
36	20	M	PSYC4802-20134	0.98	Block	exp	55	20131016.113654	diff	60	diff	1	2626
36	20	M	PSYC4802-20134	0.98	Block	exp	56	20131016.113659	same	100	same	1	1829
36	20	M	PSYC4802-20134	0.98	Block	exp	57	20131016.113703	same	60	same	1	1718
36	20	M	PSYC4802-20134	0.98	Block	exp	58	20131016.113706	same	60	same	1	1595
36	20	M	PSYC4802-20134	0.98	Block	exp	59	20131016.113710	diff	60	diff	1	2233
36	20	M	PSYC4802-20134	0.98	Block	exp	60	20131016.113714	diff	60	diff	1	1448
36	20	M	PSYC4802-20134	0.98	Block	exp	61	20131016.113718	same	20	same	1	1021
36	20	M	PSYC4802-20134	0.98	Block	exp	62	20131016.113721	diff	100	diff	1	1466
36	20	M	PSYC4802-20134	0.98	Block	exp	63	20131016.113724	same	100	same	1	2029
36	20	M	PSYC4802-20134	0.98	Block	exp	64	20131016.113728	same	20	same	1	850
36	20	M	PSYC4802-20134	0.98	Block	exp	65	20131016.113731	same	100	diff	0	1666
36	20	M	PSYC4802-20134	0.98	Block	exp	66	20131016.113735	same	20	same	1	821
36	20	M	PSYC4802-20134	0.98	Block	exp	67	20131016.113738	diff	100	diff	1	3141
36	20	M	PSYC4802-20134	0.98	Block	exp	68	20131016.113743	diff	20	same	0	9493
36	20	M	PSYC4802-20134	0.98	Block	exp	69	20131016.113754	same	100	same	1	2901
36	20	M	PSYC4802-20134	0.98	Block	exp	70	20131016.113759	diff	20	diff	1	2503
36	20	M	PSYC4802-20134	0.98	Block	exp	71	20131016.113804	same	20	same	1	856
36	20	M	PSYC4802-20134	0.98	Block	exp	72	20131016.113807	same	60	same	1	2175
36	20	M	PSYC4802-20134	0.98	Block	exp	73	20131016.113811	same	100	same	1	1659
36	20	M	PSYC4802-20134	0.98	Block	exp	74	20131016.113815	diff	100	diff	1	880
36	20	M	PSYC4802-20134	0.98	Block	exp	75	20131016.113818	same	60	same	1	1384
36	20	M	PSYC4802-20134	0.98	Block	exp	76	20131016.113821	same	100	same	1	1173
36	20	M	PSYC4802-20134	0.98	Block	exp	77	20131016.113824	diff	20	diff	1	950
36	20	M	PSYC4802-20134	0.98	Block	exp	78	20131016.113827	diff	20	same	0	1653
36	20	M	PSYC4802-20134	0.98	Block	exp	79	20131016.113831	same	100	same	1	1987
36	20	M	PSYC4802-20134	0.98	Block	exp	80	20131016.113835	diff	20	diff	1	1812
36	20	M	PSYC4802-20134	0.98	Block	exp	81	20131016.113839	same	60	same	1	1484
36	20	M	PSYC4802-20134	0.98	Block	exp	82	20131016.113842	diff	100	diff	1	3012
36	20	M	PSYC4802-20134	0.98	Block	exp	83	20131016.113847	diff	20	diff	1	1050
36	20	M	PSYC4802-20134	0.98	Block	exp	84	20131016.113850	same	100	same	1	927
36	20	M	PSYC4802-20134	0.98	Block	exp	85	20131016.113853	diff	20	diff	1	2837
36	20	M	PSYC4802-20134	0.98	Block	exp	86	20131016.113858	diff	60	diff	1	1899
36	20	M	PSYC4802-20134	0.98	Block	exp	87	20131016.113902	same	100	same	1	2984
36	20	M	PSYC4802-20134	0.98	Block	exp	88	20131016.113907	diff	100	same	0	1284
36	20	M	PSYC4802-20134	0.98	Block	exp	89	20131016.113910	diff	60	diff	1	4038
36	20	M	PSYC4802-20134	0.98	Block	exp	90	20131016.113917	diff	60	diff	1	2854
36	20	M	PSYC4802-20134	0.98	Block	exp	91	20131016.113921	same	60	same	1	3136
36	20	M	PSYC4802-20134	0.98	Block	exp	92	20131016.113927	same	100	same	1	1150
36	20	M	PSYC4802-20134	0.98	Block	exp	93	20131016.113930	same	60	same	1	2286
36	20	M	PSYC4802-20134	0.98	Block	exp	94	20131016.113934	diff	20	diff	1	1249
36	20	M	PSYC4802-20134	0.98	Block	exp	95	20131016.113937	diff	100	same	0	944
36	20	M	PSYC4802-20134	0.98	Block	exp	96	20131016.113940	same	100	same	1	2486
36	20	M	PSYC4802-20134	0.98	Block	exp	97	20131016.113945	same	20	same	1	1044
36	20	M	PSYC4802-20134	0.98	Block	exp	98	20131016.113948	same	20	same	1	1255
36	20	M	PSYC4802-20134	0.98	Block	exp	99	20131016.113951	diff	20	diff	1	1484
